n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
30,0.5398690329589804,0.3013638056309677,0.6549522358144216,1.0,0.0,0.0,3.362413336170734,0.8418657852603553,30,-3.37249896726474,,,,,,,25,2025,5.4016273021698
40,0.539868588196107,0.3013640969294061,0.6549522358144216,0.9999991761652433,9.999995880826216,5.398688105775436,3.358156589036544,0.726696122267055,40,-3.37249896726474,,,,,,,25,2025,5.4016273021698
50,0.5397689801595013,0.301429335435686,0.6549522358144216,0.9998146720901352,19.999065122103108,10.796875947553476,3.3463811073510303,0.8066351866120921,50,-3.37249896726474,,,,,,,25,2025,5.4016273021698
60,0.5361593721475929,0.3037934562734991,0.6549522358144216,0.9931285912232174,29.96378143866987,16.176517709088948,3.2260613183282643,0.7314193926905729,60,-3.37249896726474,,,,,,,25,2025,5.4016273021698
70,0.5325514970341771,0.30615644214557,0.6549522358144216,0.9864457202060722,39.86165299581632,21.5200720549978,3.189645430131146,0.6653291252638223,70,-3.37249896726474,,,,,,,25,2025,5.4016273021698
80,0.5151525320946758,0.3175519331335531,0.6549522358144216,0.9542175984259824,49.56496958897659,26.758592200642063,3.058760736430021,0.7224047985769484,80,-3.66096290155936,,,,,,,25,2025,5.4016273021698
90,0.5112604768643821,0.3201010434085471,0.6549522358144216,0.9470083402676442,59.07109928244472,31.890657245437357,3.050946941164489,0.6995598352487261,90,-3.66096290155936,,,,,,,25,2025,5.4016273021698
100,0.4963077844783582,0.3298943427182187,0.6549522358144216,0.9193114518129216,68.40269824284755,36.928498552151055,3.0423378833059376,0.7533011601939754,100,-3.66096290155936,,,,,,,25,2025,5.4016273021698
110,0.4932914001494325,0.3318699303785242,0.6549522358144216,0.9137241998225766,77.56787650102504,41.87649447529001,3.039428206947417,0.7678191463671579,110,-3.66096290155936,,,,,,,25,2025,5.4016273021698
120,0.4894235941129581,0.3344031585898097,0.6549522358144216,0.906559858472462,86.66929679250023,46.79006944660196,3.03373656455984,0.7956181774614091,120,-3.66096290155936,,,,,,,25,2025,5.4016273021698
130,0.486187191954666,0.3365228474193777,0.6549522358144216,0.9005650672162314,95.7049214209437,51.66812337694008,3.0239261115259763,0.7951801224219692,130,-3.66096290155936,,,,,,,25,2025,5.4016273021698
140,0.4569132498987371,0.3556958812200101,0.6549522358144216,0.8463409123402226,104.43945131872596,56.383625586207096,2.9254367180585668,0.7679887696650477,140,-3.66096290155936,,,,,,,25,2025,5.4016273021698
150,0.4308975360769205,0.3727349311539171,0.6549522358144216,0.7981519771845488,112.66191576634984,60.82267951608539,2.7579139465079567,0.793538094062387,150,-3.66096290155936,,,,,,,25,2025,5.4016273021698
160,0.4287087937731667,0.3741684528193822,0.6549522358144216,0.794097767422308,120.62316448938412,65.12071116533582,2.5441878573599546,0.8140992910886509,160,-3.66096290155936,,,,,,,25,2025,5.4016273021698
170,0.4271782990404759,0.3751708537664603,0.6549522358144216,0.7912628303556231,128.54996747827377,69.40014662940403,2.505117564192357,0.7134892757099413,170,-3.66096290155936,,,,,,,25,2025,5.4016273021698
180,0.4196464425873402,0.3801038599902748,0.6549522358144216,0.7773115644127438,136.3928394521156,73.63427033754311,2.463457957172152,0.6178895941361778,180,-3.66096290155936,,,,,,,25,2025,5.4016273021698
190,0.4189804250558157,0.3805400696616384,0.6549522358144216,0.7760778994109302,144.15978677123397,77.8274046757589,2.4565465515607023,0.5651234183209733,190,-3.66096290155936,,,,,,,25,2025,5.4016273021698
200,0.3728886135732882,0.4107280046448566,0.6549522358144216,0.690701986608705,151.49368620133214,81.78674986890442,1.7945146554937803,0.6497017322143825,200,-3.66096290155936,,,,,,,25,2025,5.4016273021698
30,0.6195931574480303,0.2491483120485171,0.6549522358144216,1.0,0.0,0.0,3.385409848359187,0.6056189382792896,30,-3.496927819132682,,,,,,,26,2026,5.448987483978272
40,0.6044706725048671,0.2590528173731119,0.6549522358144216,0.9755928793574004,9.877964396787002,6.120319149764487,3.304809222485265,0.6505320408945671,40,-3.496927819132682,,,,,,,26,2026,5.448987483978272
50,0.5492468031797542,0.2952218140579181,0.6549522358144216,0.8864636359800719,19.188246973474364,11.888906528187594,3.275363316684313,0.6855612691077122,50,-3.496927819132682,,,,,,,26,2026,5.448987483978272
60,0.5491922760558333,0.2952575267196425,0.6549522358144216,0.8863756312575126,28.052443309662287,17.38110192436553,3.271569477029237,0.7151326222988917,60,-3.496927819132682,,,,,,,26,2026,5.448987483978272
70,0.5461753059216367,0.2972334980544199,0.6549522358144216,0.8815063551883209,36.891853241891454,22.85793983425288,3.266216879091913,0.6652141129396384,70,-3.496927819132682,,,,,,,26,2026,5.448987483978272
80,0.5422740064947591,0.2997886628366349,0.6549522358144216,0.8752098049763299,45.67543404271471,28.30018639633486,3.257851008318861,0.6915189306983529,80,-3.496927819132682,,,,,,,26,2026,5.448987483978272
90,0.5406831842335978,0.3008305754333659,0.6549522358144216,0.872642277814291,54.41469445666781,33.71497234997664,3.068397429505902,0.6696099775077203,90,-3.496927819132682,,,,,,,26,2026,5.448987483978272
100,0.5161042744896076,0.3169285873240731,0.6549522358144216,0.8329728440115914,62.94277006579722,38.99890964359267,2.830554327688183,0.7778770414501762,100,-3.496927819132682,,,,,,,26,2026,5.448987483978272
110,0.5089834437719382,0.3215923913234668,0.6549522358144216,0.821480091659389,71.21503474415212,44.1243482349004,2.8377996701376382,0.7788892736187073,110,-3.496927819132682,,,,,,,26,2026,5.448987483978272
120,0.4572660259976802,0.3554648297252655,0.6549522358144216,0.7380101289062966,79.01248584698055,48.95559558374849,2.6352713067076854,0.7703601138805622,120,-3.496927819132682,,,,,,,26,2026,5.448987483978272
130,0.4571991730729531,0.3555086151977862,0.6549522358144216,0.7379022308058683,86.39204764554138,53.52792157910166,2.6611415359991546,0.804289068849241,130,-3.496927819132682,,,,,,,26,2026,5.448987483978272
140,0.4287438196133399,0.3741455125670495,0.6549522358144216,0.6919763629721842,93.54144061443164,57.95763654253312,2.256987277928772,0.7867759359137321,140,-3.496927819132682,,,,,,,26,2026,5.448987483978272
150,0.4230452576377128,0.3778777984739136,0.6549522358144216,0.682779098755939,100.41521792307226,62.21658192878839,2.190359353647792,0.8435834985307488,150,-7.616632675138013,,,,,,,26,2026,5.448987483978272
160,0.4215037019928014,0.3788874437901806,0.6549522358144216,0.6802910860553781,107.23056884712884,66.43932672694096,2.1991646239599234,0.9158696485573204,160,-7.616632675138013,,,,,,,26,2026,5.448987483978272
170,0.4199779458613726,0.3798867411797675,0.6549522358144216,0.677828573174001,114.02116714327576,70.64673496621184,2.0728445877433472,0.9210201159967766,170,-7.616632675138013,,,,,,,26,2026,5.448987483978272
180,0.4185543018333031,0.3808191600189555,0.6549522358144216,0.6755308653782385,120.78796433603696,74.83939620468522,2.019647892418431,0.856661814086446,180,-7.616632675138013,,,,,,,26,2026,5.448987483978272
190,0.4180460581915578,0.381152035328455,0.6549522358144216,0.6747105792991626,127.53917155942396,79.02239800480952,2.0139769094997857,0.8221180374112483,190,-7.616632675138013,,,,,,,26,2026,5.448987483978272
200,0.4145514100990264,0.3834408629100431,0.6549522358144216,0.6690703490117187,134.25807620097837,83.18538534626244,1.9993826010443887,0.7655594560728326,200,-7.616632675138013,,,,,,,26,2026,5.448987483978272
30,0.5383349003800226,0.3023685891935919,0.6549522358144216,1.0,0.0,0.0,5.990756771966731,0.8644867198019062,30,-3.516975357831252,,,,,,,27,2027,5.489988565444946
40,0.5353865789518861,0.3042995989048495,0.6549522358144216,0.9945232578715308,9.972616289357656,5.368607396659543,5.292250082362928,0.4981320957904477,40,-4.01772600093225,,,,,,,27,2027,5.489988565444946
50,0.5353865789518861,0.3042995989048495,0.6549522358144216,0.9945232578715308,19.91784886807297,10.722473186178403,5.189161654763738,0.6014110936790692,50,-4.01772600093225,,,,,,,27,2027,5.489988565444946
60,0.5353865789518861,0.3042995989048495,0.6549522358144216,0.9945232578715308,29.863081446788275,16.07633897569727,4.686186838139088,0.6415235469266417,60,-4.01772600093225,,,,,,,27,2027,5.489988565444946
70,0.5332698900405012,0.3056859290398846,0.6549522358144216,0.9905913394506914,39.78865443339939,21.419621320659203,4.593936342794163,0.7085279313986921,70,-4.01772600093225,,,,,,,27,2027,5.489988565444946
80,0.528424557090036,0.308859390689057,0.6549522358144216,0.9815907471668832,49.64956486648726,26.72809355631189,2.4823434193907983,0.6942813704389438,80,-4.01772600093225,,,,,,,27,2027,5.489988565444946
90,0.5213275331401876,0.3135076023926387,0.6549522358144216,0.9684074593197856,59.3995558989206,31.976854007463007,2.4588660380633685,0.6641544026986343,90,-4.01772600093225,,,,,,,27,2027,5.489988565444946
100,0.5203251390044205,0.3141641226730267,0.6549522358144216,0.9665454322896608,69.07432035696783,37.18511736818605,2.15838465809521,0.7295696084759563,100,-4.01772600093225,,,,,,,27,2027,5.489988565444946
110,0.5117888245620705,0.3197550009026587,0.6549522358144216,0.9506885475951632,78.66049025639195,42.3456871860185,2.109368896788631,0.6909123774548108,110,-4.01772600093225,,,,,,,27,2027,5.489988565444946
