problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,MG LdWLOA + EW,10,2,75,test,f1,1.244186055547612,0.0990786821637805,0.9825886146339908,0.9901834147406886,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,100,train,f0,9.54647245290234e-12,5.249739041829074e-12,6.492673065849886e-12,1.0,100
mdgnc_edge_failures,MG LdWLOA + EW,10,2,100,train,f1,3.687415164974842e-12,3.102959676325154e-13,2.936495491212554e-12,1.0,100
mdgnc_edge_failures,MG LdWLOA + EW,10,2,100,test,f0,0.2975977009267544,0.158935164090903,0.1924471670138673,0.9747396136153976,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,100,test,f1,1.204657060022791,0.0959308565098967,0.7549188527604943,0.9907972707692776,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,125,train,f0,4.247316603274742e-12,2.2109593291792696e-12,2.667679410706114e-12,1.0,125
mdgnc_edge_failures,MG LdWLOA + EW,10,2,125,train,f1,5.842859502694546e-12,5.097979786656224e-13,4.537383802016848e-12,1.0,125
mdgnc_edge_failures,MG LdWLOA + EW,10,2,125,test,f0,0.2515520399114911,0.1343439973367749,0.1473290241435834,0.9819516903795766,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,125,test,f1,0.9048061563361556,0.0720527297213638,0.6539091395537899,0.9948084041397,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,150,train,f0,4.458484099340559e-12,2.146641314846219e-12,3.057148608339352e-12,1.0,150
mdgnc_edge_failures,MG LdWLOA + EW,10,2,150,train,f1,4.502658205433644e-12,3.815976602643162e-13,3.4400689704246666e-12,1.0,150
mdgnc_edge_failures,MG LdWLOA + EW,10,2,150,test,f0,0.2429574601971446,0.1297539721687773,0.1330889751686061,0.9831639067064242,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,150,test,f1,0.6928887763021477,0.0551770424817015,0.476059266594744,0.9969554939829725,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,175,train,f0,3.869384637940727e-12,1.922945793368776e-12,2.7319480011556157e-12,1.0,175
mdgnc_edge_failures,MG LdWLOA + EW,10,2,175,train,f1,1.5122284014839733e-12,1.2131602202908186e-13,1.1361781357014218e-12,1.0,175
mdgnc_edge_failures,MG LdWLOA + EW,10,2,175,test,f0,0.1911781348455879,0.1021006820202375,0.1104312856738799,0.9895754507310024,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,175,test,f1,0.6544642177433753,0.052117166824236,0.4436461339657546,0.9972838009222148,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,200,train,f0,4.759586657492849e-12,2.3823410032264934e-12,3.260343106603614e-12,1.0,200
mdgnc_edge_failures,MG LdWLOA + EW,10,2,200,train,f1,4.485725735091503e-12,3.7472988798710603e-13,3.227640377190255e-12,1.0,200
mdgnc_edge_failures,MG LdWLOA + EW,10,2,200,test,f0,0.194831501052851,0.1040518004456397,0.1056549187288655,0.9891732228240208,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,200,test,f1,0.8188515748127845,0.0652078799295644,0.5275198018815949,0.9957479323950916,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,225,train,f0,6.7705766512330505e-12,3.241637176550344e-12,4.484264811329315e-12,1.0,225
mdgnc_edge_failures,MG LdWLOA + EW,10,2,225,train,f1,3.87638764371301e-12,3.114761968336185e-13,2.9994061555448245e-12,1.0,225
mdgnc_edge_failures,MG LdWLOA + EW,10,2,225,test,f0,0.2111115417052106,0.1127463263926872,0.1195353206205013,0.9872882658849536,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,225,test,f1,0.7986506591271841,0.0635992136889272,0.5244041063994173,0.9959551400181502,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,250,train,f0,3.9717983936272345e-12,1.9635314178627563e-12,2.8315927380617724e-12,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,2,250,train,f1,1.570878709787013e-11,1.3180822594126058e-12,1.1742670835701574e-11,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,2,250,test,f0,0.2168344203764922,0.1158026895899161,0.1179870316580063,0.9865897370837416,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,250,test,f1,0.5379473504823267,0.0428385403627011,0.3297587494098875,0.9981648594595932,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,275,train,f0,9.921096718351312e-12,5.0473752883046e-12,7.06677706251536e-12,1.0,275
mdgnc_edge_failures,MG LdWLOA + EW,10,2,275,train,f1,4.000078609573836e-12,3.4492904113211243e-13,2.8882270312764878e-12,1.0,275
mdgnc_edge_failures,MG LdWLOA + EW,10,2,275,test,f0,0.1749633457594569,0.0934410043544551,0.0948392973856385,0.9912687787052308,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,275,test,f1,0.6343654626812539,0.0505166359745223,0.3875659279375277,0.9974480694898176,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,300,train,f0,5.140515325540544e-12,2.5561581798469173e-12,3.3562708168233256e-12,1.0,300
mdgnc_edge_failures,MG LdWLOA + EW,10,2,300,train,f1,6.429825851502847e-12,5.38106110708283e-13,4.930254722997537e-12,1.0,300
mdgnc_edge_failures,MG LdWLOA + EW,10,2,300,test,f0,0.1982623858186054,0.1058841003307667,0.1004478220381082,0.988788557297144,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,2,300,test,f1,0.6420565778052016,0.0511291051044027,0.3990250619292946,0.9973858146112228,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,25,train,f0,2.8336217022429344e-11,1.3139659522853562e-11,1.2577761054899384e-11,1.0,25
mdgnc_edge_failures,MG LdWLOA + EW,10,3,25,train,f1,1.6289689775581678e-11,1.3453953945038777e-12,1.3390888398134847e-11,1.0,25
mdgnc_edge_failures,MG LdWLOA + EW,10,3,25,test,f0,0.416435629344781,0.2216230849783625,0.3123532547333882,0.9508832082046736,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,25,test,f1,4.426627147468421,0.3500425954912554,3.535047559411933,0.8774701813417454,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,50,train,f0,2.648704419815857e-12,1.1642035972322649e-12,1.8906654020156564e-12,1.0,50
mdgnc_edge_failures,MG LdWLOA + EW,10,3,50,train,f1,9.084344522272486e-12,6.588024983603357e-13,6.104201588641445e-12,1.0,50
mdgnc_edge_failures,MG LdWLOA + EW,10,3,50,test,f0,0.2763035036249833,0.1470460992015653,0.1884078583459155,0.9783774447096034,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,50,test,f1,1.7112892967184936,0.1353229280677789,1.2978245210896513,0.9816877051391628,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,3,75,train,f0,5.974286234102928e-12,3.002053313441888e-12,4.184196692828361e-12,1.0,75
