n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
295,0.1788865865481348,0.1079937982802586,112.56142026406624,186.45263495403591,6.819004734707565,6.64011814815943,295,6.819004734707565,146.0,32.73788196197711,2.6819761842489243e-06,1.6036336519900942,51.6184366360103,796.345514442306,117433,0.006781275403356,0.0028748311243503,0.0536174516771393,0.0300425607108859,146.0,876.0,0.0329514952784735,1.0,0.0637271858955899,0.0329514952784735,0.5014449088540796,0.5026120776182985,146.0,0.029296613484621,1.0,0.0569215312600135,0.029296613484621,0.501407939195633,0.5025726854801178,10.0,1,53,1219.0756900310516
305,0.1788865865481348,0.1079937982802586,113.64135824686882,188.24150081951728,6.819004734707565,6.64011814815943,305,6.819004734707565,154.0,32.73788196197711,2.6819761842489243e-06,1.5824194849992637,44.58441021500039,831.3573475792946,122634,0.0067791750051314,0.0034508960853562,0.0587443281122209,0.0319989071321488,154.0,924.0,0.032752736798161,1.0,0.0633569188996568,0.032752736798161,0.501445388639128,0.502611648726773,154.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5012017667293549,0.5024623155593873,10.0,1,53,1219.0756900310516
75,2.161396413907973,1.0,0.0,0.0,8.801514562067403,6.64011814815943,75,8.801514562067403,,22.63098375406116,2.72202305495739e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,2,54,1167.7341468334198
85,2.161396413907973,1.0,10.0,21.613964139079734,8.801514562067403,6.64011814815943,85,8.801514562067403,27.0,22.63098375406116,2.72202305495739e-06,0.792835358006414,52.20209435801371,39.10147647919075,5332,0.0073333601798932,0.0155812885982534,0.1248250319377226,0.076273570862263,27.0,162.0,0.0403422293149762,1.0,0.0773966202029475,0.0403422293149762,0.4984561911335698,0.4996068256872671,27.0,0.0287234522402286,1.0,0.0558427058160305,0.0287234522402286,0.4978897392749786,0.4991923242807388,10.0,2,54,1167.7341468334198
95,1.805814392756182,0.8354850508385588,19.177425254192794,41.45001817240051,8.445932540915612,6.64011814815943,95,8.445932540915612,35.0,22.63098375406116,2.72202305495739e-06,0.5983119760057889,47.96180512600404,77.19773895933758,10545,0.0073207907974715,0.0114914640563907,0.1071982465173321,0.0587020706915736,35.0,210.0,0.037649205699563,1.0,0.0723995464188712,0.037649205699563,0.4983168414660862,0.4995034464768001,35.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4982371002435684,0.499359980225563,10.0,2,54,1167.7341468334198
105,1.805814392756182,0.8354850508385588,27.532275762578383,59.508162099962334,8.445932540915612,6.64011814815943,105,8.445932540915612,44.0,22.63098375406116,2.72202305495739e-06,0.7042348219983978,46.108718550996855,113.84681614743022,15744,0.007231123993104,0.0089612633295088,0.0946639494713212,0.0490352731250262,44.0,264.0,0.0357901013286953,1.0,0.0689498619599775,0.0357901013286953,0.4982980990951711,0.4994727461175485,44.0,0.0292130559682846,1.0,0.0567675560712814,0.0292130559682846,0.498365718126297,0.4995003491640091,10.0,2,54,1167.7341468334198
115,1.805814392756182,0.8354850508385588,35.887126270963975,77.56630602752415,8.445932540915612,6.64011814815943,115,8.445932540915612,46.0,22.63098375406116,2.72202305495739e-06,0.6650620039872592,57.722342684995965,155.13075874450442,21195,0.0073192148499412,0.0086025483558527,0.0927499237511963,0.0472730298208631,46.0,276.0,0.0354757600099496,1.0,0.0683665819790052,0.0354757600099496,0.4982848543187846,0.4994601821121962,46.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4982176452875137,0.4993385642766952,10.0,2,54,1167.7341468334198
125,1.805814392756182,0.8354850508385588,44.24197677934957,95.62444995508596,8.445932540915612,6.64011814815943,125,8.445932540915612,48.0,22.63098375406116,2.72202305495739e-06,0.6706740649970016,48.41515257299761,193.09830424659597,26429,0.0073063038422413,0.0082274616903839,0.0907053564591639,0.0452257921413523,48.0,288.0,0.0351876138010993,1.0,0.0678319086631139,0.0351876138010993,0.4982804177949826,0.4994549912710984,48.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4983073204755783,0.4993923068046569,10.0,2,54,1167.7341468334198
135,1.805814392756182,0.8354850508385588,52.59682728773515,113.68259388264778,8.445932540915612,6.64011814815943,135,8.445932540915612,54.0,22.63098375406116,2.72202305495739e-06,0.7595225900004152,54.80227334400115,233.08125881860903,31820,0.0073249924204465,0.0071513509770101,0.08456566074365,0.0398061982373046,54.0,324.0,0.0344512401562598,1.0,0.0664655213002805,0.0344512401562598,0.4982768584180761,0.4994451574705265,54.0,0.0287234522402286,1.0,0.0558427058160305,0.0287234522402286,0.4981241255998611,0.4993052959442138,10.0,2,54,1167.7341468334198
145,0.7665034348695485,0.3546334350965496,58.5474197174107,126.54418302077644,7.406621583028978,6.64011814815943,145,7.406621583028978,62.0,22.63098375406116,2.72202305495739e-06,0.7972910309908912,49.04993604299671,269.78324898054416,37121,0.0072676719102541,0.0061809365266149,0.07861893236756,0.0361401603512247,62.0,372.0,0.033691112522877,1.0,0.0650550569257428,0.033691112522877,0.4982562661170959,0.4994265081421021,62.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4981692463159561,0.4993383973836899,10.0,2,54,1167.7341468334198
155,0.7665034348695485,0.3546334350965496,62.09375406837619,134.2092173694719,7.406621583028978,6.64011814815943,155,7.406621583028978,71.0,22.63098375406116,2.72202305495739e-06,1.0306362720002653,48.097295489002136,308.092304243648,42329,0.0072785160113314,0.0052505221390792,0.0724604867433224,0.0297309377793706,71.0,426.0,0.0330407216252995,1.0,0.0638482159292194,0.0330407216252995,0.4982436240558893,0.4994144712535428,71.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4981782138347626,0.4993405640125274,10.0,2,54,1167.7341468334198
165,0.7665034348695485,0.3546334350965496,65.6400884193417,141.8742517181674,7.406621583028978,6.64011814815943,165,7.406621583028978,76.0,22.63098375406116,2.72202305495739e-06,1.218026948001352,49.76850012099021,346.68734802554536,47589,0.0072850311632004,0.0046571952393624,0.0682436461464541,0.0312307192846946,76.0,456.0,0.0327459538208418,1.0,0.0633012558284558,0.0327459538208418,0.4982389046957618,0.4994093622816236,76.0,0.0291477860882878,1.0,0.0566442348062992,0.0291477860882878,0.4984567821025848,0.499448275566101,10.0,2,54,1167.7341468334198
175,0.6622436207690043,0.3063961874405149,68.94523653202702,149.01798699636015,7.302361768928434,6.64011814815943,175,7.302361768928434,78.0,22.63098375406116,2.72202305495739e-06,1.024113599996781,49.71415465298924,383.5687023523351,52910,0.0072494557239148,0.0066461794964639,0.0815241037759013,0.0399526455016013,78.0,468.0,0.0326601495393193,1.0,0.0631427587224887,0.0326601495393193,0.4982407979476146,0.4994080953108958,78.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4981200695037842,0.499292305111885,10.0,2,54,1167.7341468334198
185,0.6622436207690043,0.3063961874405149,72.00919840643218,155.6404232040502,7.302361768928434,6.64011814815943,185,7.302361768928434,85.0,22.63098375406116,2.72202305495739e-06,1.1076134019967867,51.6968673789961,424.2360351932439,58165,0.0072936651799749,0.0043622967330152,0.0660476852964227,0.0296642513894097,85.0,510.0,0.0323225108358789,1.0,0.0625161898486754,0.0323225108358789,0.4982251374160542,0.4993951776448418,85.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4983333498239517,0.4993704140186309,10.0,2,54,1167.7341468334198
195,0.6525134341951278,0.3018943817970589,75.05065125262004,162.21420847887086,7.292631582354557,6.64011814815943,195,7.292631582354557,86.0,22.63098375406116,2.72202305495739e-06,1.074057731006178,50.927605693999794,461.4124463122571,63516,0.0072645073101621,0.0047632126796665,0.0690160320481154,0.034869850608554,86.0,516.0,0.0322787636284564,1.0,0.0624350065062212,0.0322787636284564,0.4982259599275367,0.4993948038927344,86.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4981842994689941,0.4993350148200989,10.0,2,54,1167.7341468334198
205,0.6525134341951278,0.3018943817970589,78.06959507059064,168.73934282082217,7.292631582354557,6.64011814815943,205,7.292631582354557,92.0,22.63098375406116,2.72202305495739e-06,1.3882942049967824,47.981058411998674,497.83040886012895,68789,0.0072370641942771,0.003517911477379,0.0593119842643879,0.0220872557432944,92.0,552.0,0.032036251935136,1.0,0.0619849684121816,0.032036251935136,0.4982210647152817,0.499389959094317,92.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4980611741542816,0.4992268979549408,10.0,2,54,1167.7341468334198
215,0.6525134341951278,0.3018943817970589,81.08853888856123,175.26447716277343,7.292631582354557,6.64011814815943,215,7.292631582354557,97.0,22.63098375406116,2.72202305495739e-06,1.3882246470020618,50.497361166999326,536.0523005451978,74083,0.0072358341393463,0.0033601264586842,0.0579665977842783,0.0213573761091703,97.0,582.0,0.0318570766290745,1.0,0.0616524660402966,0.0318570766290745,0.4982115681638422,0.4993810404821769,97.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4983270406723022,0.4994404256343842,10.0,2,54,1167.7341468334198
225,0.6280584239547116,0.2905799324516935,84.050910459805,181.66733645352264,7.268176572114141,6.64011814815943,225,7.268176572114141,100.0,22.63098375406116,2.72202305495739e-06,1.5254039200081024,47.0406288469967,571.9575385711069,79340,0.0072089430119877,0.0040964258576564,0.0640033269264684,0.0310877641687791,100.0,600.0,0.0318686262331903,1.0,0.0616769910603761,0.0318686262331903,0.4982125610113144,0.4993811511993408,100.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4979876965284348,0.4992010921239853,10.0,2,54,1167.7341468334198
235,0.6280584239547116,0.2905799324516935,86.95670978432193,187.94792069306976,7.268176572114141,6.64011814815943,235,7.268176572114141,106.0,22.63098375406116,2.72202305495739e-06,1.2410644159972437,45.81216548800876,607.6919474002352,84559,0.0071866028146056,0.0031748599361388,0.0563458954684265,0.0217403476885782,106.0,636.0,0.0316813597104178,1.0,0.0613292984945594,0.0316813597104178,0.4981966454465434,0.4993693766728887,106.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4980459123849868,0.4992179334163665,10.0,2,54,1167.7341468334198
245,0.6280584239547116,0.2905799324516935,89.86250910883886,194.2285049326169,7.268176572114141,6.64011814815943,245,7.268176572114141,107.0,22.63098375406116,2.72202305495739e-06,1.5117490199918393,46.98401945999649,645.4029358752159,89743,0.0071916799736493,0.0036125727502016,0.0601046815997024,0.0268469622359858,107.0,642.0,0.0316521904701105,1.0,0.0612751407740272,0.0316521904701105,0.4981942566755776,0.4993676245212555,107.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4979716032743454,0.4992290079593658,10.0,2,54,1167.7341468334198
255,0.6280584239547116,0.2905799324516935,92.7683084333558,200.509089172164,7.268176572114141,6.64011814815943,255,7.268176572114141,117.0,22.63098375406116,2.72202305495739e-06,1.3326164309983142,44.85978426699876,679.7617357371782,94975,0.007157270184124,0.0030274417458228,0.0550221932116747,0.0217303629558668,117.0,702.0,0.0317026069626594,1.0,0.0613772626488636,0.0317026069626594,0.498175226470344,0.4993557769518632,117.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.4981156229972839,0.4992496341466904,10.0,2,54,1167.7341468334198
265,0.6280584239547116,0.2905799324516935,95.67410775787272,206.78967341171116,7.268176572114141,6.64011814815943,265,7.268176572114141,127.0,22.63098375406116,2.72202305495739e-06,1.4598378380032957,43.5980024140008,713.7169304991694,100177,0.0071245588358522,0.0027095389377528,0.0520532317704952,0.0190846211686371,127.0,762.0,0.0315212667956361,1.0,0.0610420347785386,0.0315212667956361,0.498170533283489,0.4993474192506685,127.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.4981126815080642,0.4992475360631943,10.0,2,54,1167.7341468334198
275,0.6280584239547116,0.2905799324516935,98.57990708238968,213.07025765125823,7.268176572114141,6.64011814815943,275,7.268176572114141,127.0,22.63098375406116,2.72202305495739e-06,1.455088820992387,52.74608683399856,756.280964182195,105397,0.0071755454536864,0.0027095389377528,0.0520532317704952,0.0190846211686371,127.0,762.0,0.0315212667956361,1.0,0.0610420347785386,0.0315212667956361,0.498170533283489,0.4993474192506685,127.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4981373220682144,0.4993097394704818,10.0,2,54,1167.7341468334198
285,0.6280584239547116,0.2905799324516935,101.4857064069066,219.35084189080536,7.268176572114141,6.64011814815943,285,7.268176572114141,133.0,22.63098375406116,2.72202305495739e-06,1.5996597010089315,44.90611745699425,790.099128333095,110647,0.0071407189380018,0.0035421998068424,0.0595163826760535,0.0281299184497287,133.0,798.0,0.0313876871355718,1.0,0.0607935710621059,0.0313876871355718,0.4981730907483208,0.4993481633806587,133.0,0.0304624333977699,1.0,0.0591138988733291,0.0304624333977699,0.4981238573789596,0.4992922246456146,10.0,2,54,1167.7341468334198
295,0.6280584239547116,0.2905799324516935,104.39150573142354,225.6314261303525,7.268176572114141,6.64011814815943,295,7.268176572114141,141.0,22.63098375406116,2.72202305495739e-06,1.7182955099997343,44.20910133900179,824.619863509186,115850,0.007117996232276,0.0026420962534075,0.0514013254051641,0.0215630965334994,141.0,846.0,0.0312947185036349,1.0,0.0606221114384367,0.0312947185036349,0.4981640843634909,0.499341237840923,141.0,0.0296647947281599,1.0,0.0576150856912136,0.0296647947281599,0.4981827229261398,0.4992931574583054,10.0,2,54,1167.7341468334198
305,0.6280584239547116,0.2905799324516935,107.29730505594048,231.91201036989963,7.268176572114141,6.64011814815943,305,7.268176572114141,145.0,22.63098375406116,2.72202305495739e-06,1.964431286993204,25.309446095008752,841.7281372822908,118959,0.0070757835664581,0.0062327754133094,0.0789479284928327,0.0340719797768012,145.0,870.0,0.03121928491726,1.0,0.0604817613959312,0.03121928491726,0.4981612565188572,0.4993376380410688,145.0,0.0391872264444828,1.0,0.0754189938306808,0.0391872264444828,0.4980945914983749,0.4995668768882751,10.0,2,54,1167.7341468334198
75,2.587247421481744,1.0,0.0,0.0,9.227365569641174,6.64011814815943,75,9.227365569641174,,22.51329358993098,3.61795537173748e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,3,55,1321.561697721481
85,2.587247421481744,1.0,10.0,25.872474214817444,9.227365569641174,6.64011814815943,85,9.227365569641174,28.0,22.51329358993098,3.61795537173748e-06,0.7680178410373628,42.04326044395566,32.571923109702766,5094,0.0063941741479589,0.0207311847315246,0.1439832793470293,0.0863509230950597,28.0,168.0,0.0417418966868094,1.0,0.0799953660794666,0.0417418966868094,0.5012407686029162,0.5022860765457153,28.0,0.033208342641592,1.0,0.0642817988991737,0.033208342641592,0.5015652239322662,0.5025664091110229,10.0,3,55,1321.561697721481
95,2.40407615729337,0.9292022623474218,19.64601131173711,50.82909210869302,9.0441943054528,6.64011814815943,95,9.0441943054528,36.0,22.51329358993098,3.61795537173748e-06,0.5995882248971611,61.516440842999145,71.65268671792,10754,0.0066628869925534,0.0103422025516225,0.1016966201583051,0.064376852988316,36.0,216.0,0.0398395866569545,1.0,0.0764922781123055,0.0398395866569545,0.5013022340006299,0.5023422473006778,36.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5014142572879792,0.5024723887443543,10.0,3,55,1321.561697721481
105,2.40407615729337,0.9292022623474218,28.93803393521133,74.86985368162672,9.0441943054528,6.64011814815943,105,9.0441943054528,46.0,22.51329358993098,3.61795537173748e-06,0.6391087959054857,100.36255597602576,120.55225028726272,17458,0.0069052726708249,0.008138898626765,0.0902158446547225,0.0554341969154232,46.0,276.0,0.0381879511734713,1.0,0.0734439495465029,0.0381879511734713,0.5013265868891841,0.5023705389188684,46.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5016593217849732,0.5026122450828552,10.0,3,55,1321.561697721481
115,1.259715566923865,0.4868941240271534,36.018515867084204,93.1888123027129,7.899833715083295,6.64011814815943,115,7.899833715083295,52.0,22.51329358993098,3.61795537173748e-06,0.7498052138835192,93.73656722484156,169.04637894546613,23940,0.0070612522533611,0.0072718380777195,0.0852750730150348,0.0520494292698153,52.0,312.0,0.0374310831181131,1.0,0.0720443449054773,0.0374310831181131,0.5013489287633163,0.5023861091870528,52.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5012220740318298,0.5023704303635491,9.0,3,55,1321.561697721481
125,1.259715566923865,0.4868941240271534,40.887457107355736,105.78596797195156,7.899833715083295,6.64011814815943,125,7.899833715083295,60.0,22.51329358993098,3.61795537173748e-06,0.7995336120948195,48.57281720894389,205.30857249745168,29232,0.0070234185993928,0.0060318606199252,0.0776650540457239,0.0448961088823122,60.0,360.0,0.0367392138267556,1.0,0.0707677611460288,0.0367392138267556,0.5013304432233174,0.5023835599422455,60.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5016023099422455,0.5025653958320617,10.0,3,55,1321.561697721481
135,1.259715566923865,0.4868941240271534,45.75639834762727,118.3831236411902,7.899833715083295,6.64011814815943,135,7.899833715083295,65.0,22.51329358993098,3.61795537173748e-06,0.8494794839061797,34.42892575007863,232.40893438248892,33568,0.0069235264055793,0.0058493642058695,0.0764811362747019,0.044036555710798,65.0,390.0,0.0363932791810769,1.0,0.0701294692663046,0.0363932791810769,0.5013467678656944,0.502392576291011,65.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5016843378543854,0.5025820583105087,8.0,3,55,1321.561697721481
145,1.259715566923865,0.4868941240271534,50.6253395878988,130.98027931042884,7.899833715083295,6.64011814815943,145,7.899833715083295,69.0,22.51329358993098,3.61795537173748e-06,0.9067950318567456,69.28070984384976,276.8016038001515,39311,0.0070413269517476,0.0054774808954019,0.0740100053736108,0.0410603833859386,69.0,414.0,0.0361526289927786,1.0,0.0696854401325834,0.0361526289927786,0.5013650431149248,0.5024027703464895,69.0,0.0300329759716987,1.0,0.0583086401224136,0.0300329759716987,0.501081907749176,0.5022212564945221,10.0,3,55,1321.561697721481
155,1.259715566923865,0.4868941240271534,55.49428082817033,143.5774349796675,7.899833715083295,6.64011814815943,155,7.899833715083295,79.0,22.51329358993098,3.61795537173748e-06,1.0706205510068685,56.44774491107091,318.677647091914,44687,0.0071313278378927,0.0045612685058806,0.0675371638868602,0.0358996404978494,79.0,474.0,0.0353779893698571,1.0,0.0682453388654733,0.0353779893698571,0.5013292031952098,0.5023797939095316,79.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5012448728084564,0.5022932112216949,10.0,3,55,1321.561697721481
165,1.259715566923865,0.4868941240271534,60.36322206844186,156.17459064890613,7.899833715083295,6.64011814815943,165,7.899833715083295,87.0,22.51329358993098,3.61795537173748e-06,1.1381720330100509,45.61287901899777,352.3663761492353,49965,0.0070522641078602,0.0043476902527534,0.0659370173176906,0.0374789986826008,87.0,522.0,0.0347510708988397,1.0,0.0670765189603827,0.0347510708988397,0.5013188144256329,0.5023707363797331,87.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5013182938098908,0.502391105890274,10.0,3,55,1321.561697721481
