n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.esp_semantic_type,kernel_weight.f0_failure_rate.graph_1.edge_weight,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_esp_semantic_type_graph_1_edge_weight,kernel_weight.f0_failure_rate.interaction.graph_0_esp_semantic_type_sizing,kernel_weight.f0_failure_rate.interaction.graph_1_edge_weight_sizing,kernel_weight.f1_mass.graph_0.esp_semantic_type,kernel_weight.f1_mass.graph_1.edge_weight,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_esp_semantic_type_graph_1_edge_weight,kernel_weight.f1_mass.interaction.graph_0_esp_semantic_type_sizing,kernel_weight.f1_mass.interaction.graph_1_edge_weight_sizing,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
250,0.1120432981741826,0.5383173088431755,0.606242745548614,0.1657657395625218,79.69688068808712,53.868196106467856,0.9740928422685914,1.1806704623316129,250,-10.729878134734154,240.0,,,128.83720550034195,81.00092148873955,1260.7672926848754,101346,0.0124402274651675,0.0034849858323252,0.1015669217953661,0.1613256798096194,0.2603783067734994,0.1458526993731942,0.3273914064159955,0.0030814681395114,0.2387777525837466,0.1683096072436072,0.2838659674253332,0.05004901003959,0.2559161945682116,8.878346553477053,20.000000000000004,27,2027,2937.626053094864
30,0.6030515056532023,0.2406471450541911,0.606242745548614,1.0,0.0,0.0,5.929237599990813,0.786409202331946,30,-3.3747886181453044,,,,,,0.0,0,,,,,,,,,,,,,,,,28,2028,3163.167081594467
40,0.395108109932425,0.3667113201946571,0.606242745548614,0.6551813671445178,8.275906835722589,4.990798077928137,5.621008875218855,0.8765544123738555,40,-3.3747886181453044,30.0,,,25.35913565196097,82.35700363479555,78.15650004707277,5312,0.0147131965450061,0.2780599765608447,0.3582828410664003,0.0027805997656084,0.3553153830759298,0.0027805997656084,0.0027805997656084,0.1400347841225138,0.2700878731856009,0.2377782907305364,0.2631907949198161,0.0014003478412251,0.0875079092003076,11.384171711695233,20.000000000000004,28,2028,3163.167081594467
50,0.3225435535803024,0.4107030560670849,0.606242745548614,0.5348524140254581,14.226075741572467,8.579056395491774,5.718495076303809,0.8894122840045138,50,-3.3747886181453044,40.0,,,30.878227056004107,60.81633252184838,135.96074659656733,10534,0.0129068489269572,0.0030496013518587,0.2346229604430407,0.1702611158353624,0.2792758572152926,0.0620496705426121,0.2507407946118332,0.0025029444810144,0.138159303904335,0.244787804085721,0.2207925084198327,0.2245183796654985,0.169239059443598,20.000000000000004,19.999999999999996,28,2028,3163.167081594467
60,0.3199930248488806,0.4122492956078227,0.606242745548614,0.5306230427238159,19.55345302531884,11.79173928763769,5.44086422776047,0.9237310309384338,60,-3.3747886181453044,50.0,,,33.95066514797509,51.74886943399906,185.0224954849109,14997,0.0123373004924258,0.0034610285749143,0.1037720374758852,0.1626890779326574,0.2634704579833767,0.1435690719459864,0.3230383260871797,0.0034419743361527,0.1028545596102892,0.161922349741982,0.2621206425979561,0.1398892767070167,0.329771197006603,10.80676486950017,20.000000000000004,28,2028,3163.167081594467
70,0.3162239619561878,0.4145342626440342,0.606242745548614,0.5243730576771649,24.828433527323742,14.972824221663032,2.6887843579515365,0.9507461843362358,70,-3.3747886181453044,60.0,,,37.28852305002511,28.612084128893912,211.56373822689056,18305,0.0115577021702753,0.0988742416534529,0.3775377545801688,0.1256233157050626,0.2141135716572131,0.1131582193576118,0.0706928970464906,0.0915008527851603,0.3563924238752874,0.2463797626547813,0.1446341033826497,0.0009150085278516,0.1601778487742697,11.719334893835914,20.000000000000004,28,2028,3163.167081594467
80,0.2529674126741422,0.4528830867547128,0.606242745548614,0.4194789504756108,29.54769356808762,17.818781094814682,2.641762070194582,1.058900205145388,80,-10.86502976158642,70.0,,,42.74714477919042,72.7982936706394,281.1953947693109,23641,0.0118943951088917,0.0034431147448992,0.1052207658614667,0.1589975541409314,0.2618016873535733,0.1470558662382698,0.3234810116608594,0.0024935889691993,0.1401710307011611,0.2463894451396506,0.2129084825866953,0.2239555716424714,0.1740818809608221,12.601447986496716,20.000000000000004,28,2028,3163.167081594467
90,0.2523007195308829,0.4532872646363207,0.606242745548614,0.4183734178021833,33.73695540947659,20.34512175583981,2.1900553737684927,0.9882909745809136,90,-10.86502976158642,80.0,,,45.58972049318254,68.68481400422752,346.3981171175837,28908,0.0119827769862177,0.0034455101097995,0.1043540541467705,0.1597074421046577,0.2628861238813667,0.1438784606061239,0.3257284091512815,0.0030549794703836,0.2381737364916446,0.1697404274946488,0.2794636719715452,0.0507126174505661,0.2588545671212116,13.303161256290702,20.000000000000004,28,2028,3163.167081594467
100,0.199867906288637,0.4850742772931376,0.606242745548614,0.3314275885475946,37.48596044122549,22.605964884937407,1.8478572333323815,0.9246108179564182,100,-10.86502976158642,90.0,,,49.28882139269263,92.3257777299732,434.6811382267624,34405,0.0126342432270531,0.003429067122314,0.103951759237154,0.1607749064488389,0.2597555672002797,0.144656886302356,0.3274318136890571,0.0034251890178378,0.1035509484009181,0.1651711787460267,0.2560205545052723,0.1425795013485122,0.3292526279814328,14.32153997778392,19.999999999999996,28,2028,3163.167081594467
110,0.1303352698971227,0.5272279336843627,0.606242745548614,0.2161262656262644,40.22372971209478,24.256980765866206,1.6406419946639843,0.9283151926852438,110,-10.86502976158642,100.0,,,54.235788132064044,65.59190118964761,497.2141214068979,39763,0.0125044418531523,0.1192857736080798,0.1341843500252108,0.1837150197327202,0.1480235988733951,0.1706435482900061,0.2441477094705877,0.179195169608291,0.1772177891829051,0.3144941509840934,0.1890074706813063,0.0017919516960829,0.1382934678473212,8.670325121006604,20.000000000000025,28,2028,3163.167081594467
120,0.1299723864788394,0.5274479291241768,0.606242745548614,0.2155245203111769,42.38198364178199,25.558519047746017,1.188420281356743,0.9122009724352732,120,-10.64403114858569,110.0,,,59.88531283009797,51.11020492203534,545.4176726629958,44231,0.0123311178282877,0.0034502658033592,0.1021287352294174,0.1627862934754184,0.2626168143207325,0.1440745847054211,0.3249433064656511,0.0030641497635496,0.2389525501217884,0.1679128913388896,0.2790859197079802,0.0526827079018697,0.2583017811659222,20.000000000000004,20.000000000000004,28,2028,3163.167081594467
130,0.1084502937280692,0.5404955417233557,0.606242745548614,0.1798358725770861,44.3587856062233,26.75063244878056,1.1337795046988353,0.8880577184689844,130,-3.367604891224576,120.0,,,65.16237726155668,85.9961899407208,626.3739004265517,49538,0.0126443114462947,0.0034369689409832,0.1005439126855003,0.163115756074548,0.2599873560859889,0.1481229607921549,0.3247930454208244,0.003057996651282,0.2375237589257649,0.1633789051717956,0.2828210923717098,0.0553550521741072,0.2578631947053402,20.000000000000004,19.999999999999982,28,2028,3163.167081594467
140,0.0897327472478257,0.5518429184914723,0.606242745548614,0.1487978164495762,46.00195405135661,27.741547653660035,1.46949221712213,0.9309982351560566,140,-3.367604891224576,130.0,,,70.06251348461956,88.75908264797181,710.9834891092032,54802,0.0129736777692274,0.0034260699984926,0.1036449499556458,0.1572777664550342,0.2627146824769699,0.1465508947934844,0.3263856363203728,0.0030837518711494,0.2389394787199382,0.1665091922243856,0.2810149276551061,0.0525354948099247,0.2579171547194958,20.000000000000004,20.000000000000085,28,2028,3163.167081594467
150,0.0895684550820121,0.5519425194251473,0.606242745548614,0.1485253817333479,47.48857004227124,28.638053665309226,1.445647963928079,0.9060313529873006,150,-3.367604891224576,140.0,,,77.21664310991764,35.131809431128204,743.9697171375155,58062,0.0128133670410512,0.3413352492423194,0.150083296826243,0.1155534444807316,0.1657823888460926,0.0034133524924231,0.2238322681121901,0.3298498700480967,0.3007911021291096,0.359463531721351,0.0032984987004809,0.0032984987004809,0.0032984987004809,9.997171601044805,20.00000000000001,28,2028,3163.167081594467
160,0.0854910676911831,0.5544144059516287,0.606242745548614,0.1417641227818219,48.94001756484708,29.513351279175204,1.482607376757603,0.8998751444895505,160,-3.36758743478358,150.0,,,78.68639107141644,34.09388253744692,776.0557244224474,61184,0.0126839651611932,0.1762985241805014,0.196688664891314,0.1781466522061734,0.2616895135599701,0.0051111435475188,0.1820655016145221,0.141666289740577,0.176470942618853,0.2089451066914593,0.2167107698710199,0.0014166628974057,0.2547902281806851,9.706826243792715,20.000000000000004,28,2028,3163.167081594467
170,0.0850563039512524,0.5546779783149893,0.606242745548614,0.1410431831342874,50.35405409442763,30.366088137387383,1.4519314257891995,0.9153110816864306,170,-3.36758743478358,160.0,,,82.81927229370922,59.384332632645965,832.3096282407641,66232,0.0125665785155327,0.2071406902241089,0.2341744245564843,0.3301608242413744,0.0559343060867613,0.002071406902241,0.1705183479890298,0.1935990897471694,0.2316253829781217,0.3700366699641372,0.2008668755156283,0.0019359908974716,0.0019359908974716,8.965591136384282,20.00000000000001,28,2028,3163.167081594467
180,0.0850563039512524,0.5546779783149893,0.606242745548614,0.1410431831342874,51.76448592577051,31.21665117689991,1.4519314257891995,0.9153110816864306,180,-3.36758743478358,170.0,,,88.2773974724114,87.88079405017197,916.9447974525392,71578,0.0128104277494836,0.1956600978271781,0.1577962561003534,0.0274702181156743,0.292036161567171,0.2729721867730402,0.0540650796165829,0.0030630580459875,0.2391154286247351,0.1702811885588711,0.2797430535991994,0.0516565651323519,0.2561407060388547,11.558499301116456,19.999999999999996,28,2028,3163.167081594467
190,0.0827622186490113,0.5560687508871427,0.606242745548614,0.1372390548289344,53.15589711558662,32.05574378990123,1.4178224580215348,0.844225945986521,190,-3.36758743478358,180.0,,,93.4016346205026,63.33871984202415,976.524581067264,76630,0.012743371800434,0.1713989504754986,0.3028592231056761,0.0129119335785359,0.1252667734801464,0.063054524162708,0.3245085951974348,0.0030813506623821,0.2381851607339107,0.1671785865606543,0.2813396383030713,0.0534640518030991,0.2567512119368823,10.840335114090264,19.999999999999996,28,2028,3163.167081594467
200,0.0823469204291953,0.5563205224201454,0.606242745548614,0.1365503935522062,54.52484435749232,32.881289485292264,1.4034806394518646,0.9021718205579888,200,-3.36758743478358,190.0,,,102.82831088639796,33.330748301930726,1008.089021491818,79425,0.0126923389548859,0.1305032348214231,0.2027800388505071,0.086421254122039,0.2113296305182649,0.1311175732315334,0.2378482684562323,0.1052485515039464,0.2599999550230742,0.0732968608485321,0.2985823624019563,0.0010524855150394,0.2618197847074515,10.2531399535038,19.999999999999996,28,2028,3163.167081594467
210,0.0823469204291953,0.5563205224201454,0.606242745548614,0.1365503935522062,55.890348293014384,33.70475868958422,1.4034806394518646,0.9021718205579888,210,-3.36758743478358,200.0,,,104.71323607396334,81.97430527955294,1086.5852667801082,84650,0.0128362110665104,0.1093858070790263,0.1650487868642256,0.2612931120315931,0.2187853847439826,0.1212028052732206,0.1242841040079514,0.1111730412652481,0.3057252283373741,0.223538183893424,0.1192596498422679,0.0011117304126524,0.2391921662490334,10.665528122156328,20.000000000000004,28,2028,3163.167081594467
220,0.0815603468185707,0.5567973769654265,0.606242745548614,0.135246071113325,57.24933061634204,34.52429502582305,1.3647890255551218,0.863225105437509,220,-3.36758743478358,210.0,,,111.44043689779936,83.80174719076604,1166.974499590695,89988,0.0129681124104402,0.1405047015750394,0.214252568782083,0.1782117510199149,0.2311724196033059,0.102853807654399,0.1330047513652576,0.114272017336471,0.2120473086256432,0.1215288910267386,0.2108591892912316,0.0011427201733647,0.3401498735465507,11.698546900233843,20.000000000000004,28,2028,3163.167081594467
230,0.0815603468185707,0.5567973769654265,0.606242745548614,0.135246071113325,58.60179132747529,35.33989849400876,1.223325249842477,0.91335578259436,230,-3.36758743478358,220.0,,,119.04746621195228,111.32421838864684,1272.101993612945,95385,0.0133364993826382,0.006420194671117,0.2716499424658508,0.0857687015366419,0.2837247333487654,0.2358726385497374,0.1165637894278872,0.0030830214033145,0.2364197860123986,0.168758694014228,0.2819026334960003,0.0532422655205243,0.2565935995535341,20.000000000000032,19.999999999999996,28,2028,3163.167081594467
240,0.0815603468185707,0.5567973769654265,0.606242745548614,0.135246071113325,59.95425203860854,36.155501962194464,1.223325249842477,0.91335578259436,240,-3.36758743478358,230.0,,,125.50972462818028,99.43557158764452,1367.341609709896,100733,0.0135739192688582,0.1112894136351755,0.1743491672375802,0.2431286355547932,0.1890673427331842,0.1124729158030128,0.169692525036254,0.1150014392280332,0.1687646523857827,0.1839068304332202,0.2726660872548537,0.0011500143922803,0.2585109763058297,10.737888088668145,20.00000000000001,28,2028,3163.167081594467
250,0.0815603468185707,0.5567973769654265,0.606242745548614,0.135246071113325,61.30671274974178,36.97110543038017,1.2088478168512686,0.9124960849713216,250,-3.36758743478358,240.0,,,124.00908592902124,92.20363379176706,1455.2534214640036,105877,0.0137447549653277,0.0034333508814799,0.1047868552391635,0.1618238196251595,0.2576866649006288,0.1444897694866702,0.3277795398668978,0.0030795700258643,0.2384583206498287,0.1690022907266591,0.2803888046007181,0.0512687433291636,0.2578022706677662,20.000000000000004,19.999999999999982,28,2028,3163.167081594467
30,0.6225815631145604,0.2288071893980951,0.606242745548614,1.0,0.0,0.0,6.665854812159397,0.6509979197206764,30,-7.354152366969785,,,,,,0.0,0,,,,,,,,,,,,,,,,29,2029,2860.053808689117
40,0.4663708235496636,0.3235088170360977,0.606242745548614,0.749091928158893,8.745459640794465,5.44476193332112,6.350574941376625,0.6310025527981774,40,-7.354152366969785,30.0,,,24.976646807044744,80.01866947580129,76.50413519702852,5292,0.0144565637182593,0.0031136120757201,0.2775285030745555,0.2520054744590084,0.1605846946937792,0.1777771634887231,0.1289905522082135,0.0034472099751568,0.109324769618243,0.1594292557849107,0.2597345684875181,0.1445962987243849,0.3234678974097863,13.544127346936436,20.000000000000004,29,2029,2860.053808689117
50,0.2575850027883589,0.4500837062460519,0.606242745548614,0.413736959218243,14.559604077680143,9.064541065011232,6.511867801188138,1.1150083216189233,50,-7.354152366969785,40.0,,,28.0146675799042,59.11133459769189,132.64210407156497,10437,0.0127088343462264,0.1207999055550998,0.2306369595319709,0.1276456202947213,0.1613939103016717,0.1771481118063467,0.1823754925101893,0.1113861902324564,0.2765502905783938,0.2617652001921732,0.0011138619023245,0.0011138619023245,0.3480705951923274,12.150024263935151,20.000000000000004,29,2029,2860.053808689117
60,0.2508683489157906,0.4541556289306575,0.606242745548614,0.4029485673504094,18.64303171052341,11.60680782353198,2.5715016630722336,0.997550815559053,60,-7.354152366969785,50.0,,,31.46841796208173,18.303231343626976,149.66220959741622,12228,0.0122393040233412,0.1715786013237588,0.2050755175577944,0.0803140525018559,0.521111783793458,0.0017157860132375,0.0202042588098951,0.0974816607286396,0.2000279847674488,0.184509168631093,0.2775168427641738,0.0140699357739337,0.2263944073347111,13.076506901330234,19.999999999999996,29,2029,2860.053808689117
70,0.2329502027877669,0.4650183750344517,0.606242745548614,0.3741681678178802,22.52861538636486,14.025900582049768,2.0115621201731457,1.0014540883589875,70,-7.354152366969785,60.0,,,35.926291370764375,66.33103093039244,212.85537084843963,17416,0.0122218288268511,0.0034698096545851,0.1001192161020179,0.1599885485193578,0.2666737169255951,0.1458759236752343,0.3238727851232097,0.0034858488456945,0.1006396338555987,0.1601645009613836,0.2625631866464941,0.1427657407368665,0.3303810889539625,13.88844376163156,19.999999999999996,29,2029,2860.053808689117
80,0.2189850058824735,0.4734846743484439,0.606242745548614,0.3517370556027506,26.158141503468013,16.28557662540097,1.9937045305240884,1.066448719953411,80,-3.636209093474791,70.0,,,38.80458610039205,73.95950807258487,283.6363697126508,22621,0.0125386309054706,0.1706083064628027,0.2429997094619413,0.080236762265431,0.3921285228551807,0.001706083064628,0.1123206158900162,0.1147069293815128,0.1951927038979033,0.2211438986836419,0.2174505551504087,0.0011470692938151,0.250358843592718,13.000976573472656,20.000000000000004,29,2029,2860.053808689117
90,0.2155745773676812,0.4755522218947488,0.606242745548614,0.3462591733189722,29.64812264807663,18.458374541651743,1.643047328339133,1.1331841235609992,90,-11.202326864779762,80.0,,,42.81034787092358,53.23648136109114,333.7882354790345,27840,0.0119895199525515,0.0034306771545307,0.1047158324841991,0.160017871147524,0.2636764517356196,0.1447798609908371,0.3233793064872894,0.0034329867266578,0.1050165375420471,0.1615492614895229,0.2614183397277622,0.1441680692384772,0.3244148052755328,9.532043555567997,20.000000000000004,29,2029,2860.053808689117
100,0.2100041184405633,0.4789292722086906,0.606242745548614,0.3373118172500729,33.065977600921855,20.58626802069297,1.5472726057066173,1.1174000275356564,100,-11.202326864779762,90.0,,,48.46548615209758,73.62659194413573,404.2189346300438,33214,0.012170137129826,0.0034285939571309,0.100177346644456,0.1611797097700497,0.2633403050906159,0.1450688981716,0.3268051463661471,0.0034225601683223,0.1000677663149078,0.1637178466590334,0.2614588641746978,0.143478577350355,0.3278543853326836,10.168693985604763,20.000000000000004,29,2029,2860.053808689117
110,0.1229876930999595,0.5316823488150042,0.606242745548614,0.1975447080133479,35.74026022723896,22.25122707839558,1.7160676670471469,1.1901378249713424,110,-11.202326864779762,100.0,,,52.00034391041845,79.24354035407305,480.0884548155591,38408,0.0124996994067787,0.0034444866748076,0.1050652146681859,0.1607253796273282,0.262432692935703,0.1441413896558572,0.3241908364381179,0.0034412745788276,0.1040596525995435,0.1623663034314354,0.2611899652497271,0.1435003236289126,0.3254424805115537,11.407347717893256,20.000000000000004,29,2029,2860.053808689117
120,0.1196380783935688,0.5337130284311365,0.606242745548614,0.1921645057959327,37.68880629628536,23.46435593586322,1.3558034811747677,1.158913255670296,120,-11.202326864779762,110.0,,,56.0758026400581,51.23310688138008,528.6122940927744,42699,0.0123799689475813,0.0031074681520468,0.278779123347343,0.2534673676246219,0.1521732563809742,0.1760830394916991,0.1363897450033147,0.0030701404391068,0.2350671063774085,0.1688257437248115,0.2801432439782176,0.0504521662133306,0.2624415992671249,7.414619759065594,20.000000000000004,29,2029,2860.053808689117
130,0.1188801690105548,0.534172505496372,0.606242745548614,0.1909471401880879,39.60436452620546,24.65694717288384,1.3549931039423386,1.1485437674435288,130,-11.202326864779762,120.0,,,62.270397081039846,41.451816474087536,567.883240849711,46044,0.0123334905926876,0.0066755129341376,0.2797083059372637,0.0751058345117743,0.2729854454854417,0.2304954156227363,0.135029485508646,0.0030909394429835,0.2339067274225699,0.169729470864018,0.277398618864286,0.0595177389662994,0.2563565044398429,7.238414814480074,20.000000000000004,29,2029,2860.053808689117
140,0.0661550009784896,0.5661367561236432,0.606242745548614,0.1062591713245394,41.0903960837686,25.582123022829062,2.015097701633271,1.1988523903665549,140,-9.900009620764248,130.0,,,67.82364814169705,82.86975084710866,637.1852577384561,51074,0.0124757265485071,0.1891708869473876,0.3167062230947245,0.001893701407111,0.4329863662995323,0.0018917088694738,0.0573511133817704,0.1283871729114935,0.1722804448170372,0.3034650630705731,0.2396925777045304,0.0012838717291149,0.1548908697672508,9.698456371269288,20.000000000000004,29,2029,2860.053808689117
150,0.0654725555005193,0.5665504837438952,0.606242745548614,0.1051630169916737,42.14750702534966,26.240260805224107,1.7672397502936166,1.1767133891231172,150,-9.900009620764248,140.0,,,70.88182885758579,31.3759110532701,666.7179468190297,54089,0.0123263130547621,0.2096910496446735,0.4058003227105659,0.0020969104964467,0.353795164985493,0.0020969104964467,0.0265196416663741,0.1611372139095889,0.2769344772462728,0.3693782614792728,0.1179946343072219,0.0016113721390958,0.0729440409185476,9.825716342193129,20.000000000000004,29,2029,2860.053808689117
160,0.0642975451559162,0.5672628252412554,0.606242745548614,0.1032756974592338,43.1897005976042,26.889111308506283,1.598624084435406,1.1698530476531377,160,-9.900009620764248,150.0,,,78.10037810914218,34.251670729368925,699.0415686480701,57141,0.0122336250441551,0.0030636642834689,0.2372359644436289,0.1686829904830138,0.2776179285102557,0.0538747400914597,0.2595247121881729,0.0030756561594858,0.2348972844519978,0.1714582876295658,0.2788244069507539,0.0509074730956899,0.2608368917125065,8.328121533624891,20.000000000000004,29,2029,2860.053808689117
170,0.0636023149301673,0.5676843035221018,0.606242745548614,0.1021590080695402,44.21687412524807,27.528610608936702,1.569121895082147,1.1393367688880154,170,-9.900009620764248,160.0,,,80.32064891420305,43.54038104787469,740.2399020045996,61087,0.0121177976002193,0.1965893677251577,0.4202448052126105,0.0019658936772515,0.3609185509644464,0.0019658936772515,0.0183154887432823,0.1538058189752615,0.3090159993627849,0.2635817150321614,0.2705203502502869,0.0015380581897526,0.0015380581897526,9.0602502745072,19.99999999999987,29,2029,2860.053808689117
180,0.0635130241111934,0.5677384354333488,0.606242745548614,0.102015587794569,45.23774710456861,28.164187304143507,1.5368679244348045,1.1242468573143858,180,-9.900009620764248,170.0,,,84.9891188396141,35.254791021347046,773.4722174378112,64387,0.0120128631158123,0.1589919389666054,0.3725087963515979,0.001589919389666,0.4418851185109074,0.001589919389666,0.0234343073915573,0.1374339089591634,0.3687196479477236,0.3236481841330281,0.1674495807809015,0.0013743390895916,0.0013743390895916,10.37879199565994,20.000000000000004,29,2029,2860.053808689117
190,0.0633189128971986,0.5678561139486628,0.606242745548614,0.1017038034027799,46.25634406055536,28.798346989185468,1.5347062372884432,1.2788862447951623,190,-9.900009620764248,180.0,,,90.6329113310203,73.94838604144752,843.4154679486528,69561,0.0121248324197273,0.174008979855409,0.3265651196759402,0.0276395474269519,0.4140169247930516,0.018599138391443,0.039170289857204,0.1395130303756342,0.2633407582530269,0.3410991365095956,0.2532568142542305,0.0013951303037563,0.0013951303037563,9.865022533534605,20.000000000000004,29,2029,2860.053808689117
200,0.0630518131164945,0.5680180412530522,0.606242745548614,0.101274783662189,47.2712369958802,29.43020061925393,1.5345365330593403,1.309639162354211,200,-9.900009620764248,190.0,,,95.52985244523734,50.14770923927426,890.8508115811273,73929,0.0120500860498738,0.0068362225456142,0.2818332075815447,0.0751218568863619,0.282093173551686,0.2296773445439301,0.1244381948908631,0.0030625627164057,0.2386623039177373,0.169230968531852,0.2804824125801536,0.0516682663927091,0.2568934858611421,9.392754499958244,20.000000000000004,29,2029,2860.053808689117
210,0.0608207813936777,0.5693705880500988,0.606242745548614,0.097691266489506,48.26606724663868,30.049563591804795,1.5302181146231448,1.3146087952556011,210,-9.900009620764248,200.0,,,102.56393495947124,53.95017789397389,941.873290989548,78663,0.0119735236513932,0.1863646434993129,0.3889223035821216,0.0026107960792495,0.3957940717106763,0.0138703172628397,0.0124378678657997,0.1356087952721071,0.3039752745231375,0.2711314429471103,0.2511754952892874,0.001356087952721,0.0367529040156365,9.327292918181463,20.000000000000004,29,2029,2860.053808689117
220,0.0565515395226804,0.5719587849633833,0.606242745548614,0.0908339450975269,49.20869330457384,30.636425196386583,1.535144236778847,1.2902584807158377,220,-9.900009620764248,210.0,,,106.41630235034972,61.18911429215223,1000.1339018447323,83491,0.0119789426626191,0.2733312114232856,0.2313881335242647,0.0027342397253831,0.4523685668245644,0.0258050154768389,0.014372833025663,0.2197225729919044,0.0733414713397481,0.3446769862678501,0.3578645179406594,0.002197225729919,0.002197225729919,9.70657314606084,20.00000000000001,29,2029,2860.053808689117
230,0.0559773144717257,0.5723069047348368,0.606242745548614,0.0899116160647138,50.11242111038504,31.19906946635862,1.133791173097142,1.225455877108384,230,-9.900009620764248,220.0,,,112.65988715551794,93.62100152298808,1089.7116037523374,89095,0.0122308951540752,0.2245999298130976,0.3390556800239088,0.0022459992981308,0.3864302150139007,0.0254948848390027,0.0221732910119592,0.174671109475737,0.2592411918075406,0.346862985899027,0.2157312906281806,0.0017467110947573,0.0017467110947573,9.312721418373473,19.999999999999996,29,2029,2860.053808689117
240,0.0291070782201147,0.5885967905335534,0.606242745548614,0.0467522328713077,50.79574035506515,31.624491429817823,1.1804628799184729,1.180713278299511,240,-9.900009620764248,230.0,,,117.47401820588856,73.72071260306984,1160.2779019335285,94307,0.012303200207127,0.1673315158930095,0.2410725568297198,0.00167331515893,0.5600252407673438,0.0145524550800644,0.0153449162709323,0.1249034277264096,0.1502082668645289,0.2451184189959261,0.3760288296265148,0.001249034277264,0.1024920225093562,9.773129967669476,20.000000000000004,29,2029,2860.053808689117
250,0.0290956557589202,0.5886037153177889,0.606242745548614,0.0467338859399637,51.26317094912151,31.915505099713,1.175469119949469,1.1894287645687065,250,-9.900009620764248,240.0,,,125.04713971260936,67.06768136285245,1223.694178076461,99461,0.0123032563323962,0.1929139890902071,0.2281704768353196,0.0025515472336782,0.5508308120218419,0.0163201996854191,0.0092129751335338,0.1123197893765326,0.1669982472055843,0.2413955598518964,0.4107716580087976,0.0011231978937653,0.0673915476634234,10.000473313862528,20.000000000000004,29,2029,2860.053808689117
30,0.5893133233694503,0.2489758184007402,0.606242745548614,1.0,0.0,0.0,8.35983390870692,0.602818376332444,30,-7.222052259313486,,,,,,0.0,0,,,,,,,,,,,,,,,,30,2030,2757.380353450775
40,0.4103490315083407,0.3574716220537828,0.606242745548614,0.696317247949078,8.48158623974539,4.998311774388955,8.146709707431034,0.8438222781503819,40,-3.6922110919776254,30.0,,,25.574841810390357,82.50581685081124,77.09545189794153,5245,0.014698846882353,0.0034398181863602,0.1054216256132284,0.159604011250026,0.2626865289644802,0.1453449240941151,0.3235030918917899,0.0024989554332469,0.1441053994380403,0.2439793232349326,0.216476863664038,0.2231303700653244,0.1698090881644175,13.693154021657556,19.999999999999996,30,2030,2757.380353450775
50,0.3974362461053898,0.3652999045291478,0.606242745548614,0.6744056690132397,15.33520082455698,9.037238162457609,2.0186326861476127,0.9319653342802596,50,-3.6922110919776254,40.0,,,28.6106541864574,43.32421478070319,117.613641561009,9940,0.0118323583059365,0.0034509343972367,0.1087164134306192,0.1576022135668194,0.2610370661970465,0.1435074018319443,0.3256859705763337,0.0025052190836185,0.139373853685659,0.2463233497372867,0.218030541183159,0.2255127253435441,0.1682543109667324,15.216140454575632,20.000000000000004,30,2030,2757.380353450775
60,0.2229039095497247,0.4711088674296689,0.606242745548614,0.3782434584632368,20.59844646193936,12.138938940733182,1.6445463903495676,0.8944339254645476,60,-11.23434085433997,50.0,,,33.909352619200945,58.29691862780601,172.79015512950718,15105,0.0114392687937442,0.0067182750454183,0.2838104671686256,0.072628815056191,0.2810804965350456,0.2202637782105329,0.1354981679841862,0.0025107851888941,0.1399167965770177,0.2441261602318233,0.2201419782959834,0.2244549299365079,0.1688493497697733,10.398538295613776,20.000000000000004,30,2030,2757.380353450775
70,0.2217386851897111,0.4718152762448637,0.606242745548614,0.3762662006721668,24.37099475761638,14.362151914430362,1.6004770721910493,0.892333302045943,70,-11.23434085433997,60.0,,,36.75866289623082,49.809794303029776,219.96801609918475,19229,0.0114393892609696,0.0068147057720704,0.2910575601955946,0.0707639638562969,0.2780782751892509,0.2217837962253866,0.1315016987614006,0.0030481368524793,0.2348981177151619,0.1737036910228754,0.2782267250577256,0.0548343043585287,0.255289024993229,10.792747324726568,20.000000000000025,30,2030,2757.380353450775
80,0.2165084123439546,0.4749860912148435,0.606242745548614,0.3673910019648782,28.089280770801604,16.55338740209869,1.5144553084698842,0.8045375561785009,80,-11.23434085433997,70.0,,,40.6957428958267,76.74885061569512,292.4872287856415,24460,0.0119577771375977,0.0067685245569005,0.290126440718226,0.066079816548394,0.2796969347078832,0.2270191369312556,0.1303091465373404,0.0024947796460576,0.1400391787561333,0.2460338947582946,0.2180135773274141,0.2192026622090838,0.1742159073030164,10.200682889477385,19.999999999999982,30,2030,2757.380353450775
