n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.wloa_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.f1_mass.graph_0.wloa_semantic_type,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_wloa_semantic_type_sizing,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.num_levels,run,seed,runtime_sec
130,0.1378741579121961,0.5646512478287982,0.6549522358144216,0.2197617673370509,42.61944838103887,26.73859346610448,1.0572126906946295,1.0614117521191129,130,-11.326853861652136,120.0,,,10.752583630848676,101.8092590509914,871.2359131807461,49602,0.0175645319378401,0.0083746668669945,0.2348460265348277,0.7567793065981776,0.1479957876656946,0.8505242544576485,0.0014799578766569,6.0,7.0,6.0,7.0,12,64,1869.611935377121
140,0.1359811669357151,0.5658910665012209,0.6549522358144216,0.2167444720814057,44.801979578131146,28.107870090344036,1.050732742536311,0.9798697365831412,140,-11.326853861652136,130.0,,,11.081617408897728,119.70357174007222,986.865083781071,55019,0.0179368051724144,0.0083190574494342,0.2374459317538516,0.7542350107967141,0.1572171637392758,0.8412106646233314,0.0015721716373927,6.0,7.0,6.0,7.0,12,64,1869.611935377121
150,0.1347156267641141,0.5667199348661239,0.6549522358144216,0.2147272895364056,46.9593383862202,29.461354058843177,1.005695873696211,0.948326512585239,150,-11.326853861652136,140.0,,,13.301282959990203,109.48470143601298,1092.31111749541,60364,0.0180954064922041,0.9327866482441852,0.0093278664824418,0.0578854852733728,0.1831300105019196,0.8150386893930611,0.0018313001050191,6.0,7.0,6.0,7.0,12,64,1869.611935377121
160,0.1300387467506252,0.5697830678875943,0.6549522358144216,0.2072726698096096,49.06933818295028,30.785125926416875,1.0011408359126233,0.9774355324178904,160,-11.326853861652136,150.0,,,11.843310970813036,107.88384079793468,1196.1821073931642,65518,0.0182573049756275,0.0082910363537121,0.2393314246226889,0.7523775390235988,0.1733662151534227,0.8249001226950431,0.0017336621515342,6.0,7.0,6.0,7.0,12,64,1869.611935377121
170,0.1298130076751185,0.5699309161998081,0.6549522358144216,0.2069128575072782,51.14026581953472,32.08438469854559,0.9774672844742046,0.9894007495304924,170,-11.326853861652136,160.0,,,14.255137453321368,116.78156059514733,1308.8712330260314,70861,0.018470967570681,0.0082930566858464,0.2372210248299509,0.7544859184842027,0.1521209143803382,0.8463578764758585,0.0015212091438033,6.0,7.0,6.0,7.0,12,64,1869.611935377121
180,0.1293402794476262,0.5702405306093368,0.6549522358144216,0.2061593617665464,53.20562691590384,33.38015113415931,0.8068176283523049,1.0876129963635952,180,-11.326853861652136,170.0,,,12.671564781107008,48.740696081891656,1355.0852551665157,73685,0.0183902457103415,0.0083355738360613,0.2375363472166502,0.7541280789472884,0.1781868665897865,0.8200312647443156,0.0017818686658978,6.0,7.0,6.0,7.0,12,64,1869.611935377121
190,0.1065716720401167,0.5851528809372659,0.6549522358144216,0.1698677935753245,55.0857626926132,34.55971089159803,0.6905904463995628,1.0675484960260937,190,-11.326853861652136,180.0,,,13.257066268939523,153.44206925481558,1504.498958948534,79240,0.0189866097797644,0.0083315070899831,0.2332583440176829,0.758410148892334,0.1887788832664133,0.8093333279009226,0.0018877888326641,6.0,7.0,6.0,7.0,12,64,1869.611935377121
200,0.1062295139212405,0.5853769781622259,0.6549522358144216,0.1693224174580624,56.78171374778013,35.62371682140482,0.6201869562667603,1.0241789782348176,200,-11.326853861652136,190.0,,,13.289453618228436,102.29955694824456,1602.8411253308875,84454,0.0189788657177977,0.1682534616945125,0.1968232529215931,0.6349232853838943,0.1719342359268565,0.826346421713875,0.0017193423592685,6.0,7.0,6.0,7.0,12,64,1869.611935377121
30,0.5636910159382114,0.2857615446171873,0.6549522358144216,1.0,0.0,0.0,4.490537579007602,0.4475837640731531,30,-3.465775937020713,,,,,,0.0,0,,,,,,,,,,,,13,65,1628.090366601944
40,0.4974005274696523,0.3291786482529001,0.6549522358144216,0.882399246051093,9.411996230255465,5.305457717039319,4.526448674167245,0.7328928352236007,40,-3.465775937020713,30.0,,,8.281323669943959,31.347775091882795,28.96456407476217,2391,0.0121139958489176,0.9803921568627452,0.0098039215686275,0.0098039215686274,0.8789342858403516,0.1122763713012448,0.0087893428584035,6.0,7.0,6.0,7.0,13,65,1628.090366601944
50,0.4896419102599413,0.3342601719412286,0.6549522358144216,0.8686352920579687,18.167168920800773,10.240669905687287,3.426109277981633,0.7715919815351406,50,-3.74339247897581,40.0,,,9.481708395760506,63.16434707818553,88.89653990697116,6476,0.0137270753407923,0.7254371467227683,0.2673084818100041,0.0072543714672277,0.134851209727069,0.7063363920566283,0.1588123982163027,6.0,7.0,6.0,7.0,13,65,1628.090366601944
60,0.3152504846106697,0.4484782260770836,0.6549522358144216,0.5592611478576868,25.30665112037905,14.265131880040345,3.342329760764697,0.977450599434923,60,-7.20556477741904,50.0,,,8.882039051037282,55.07684061396867,140.66656640172005,10453,0.0134570521765732,0.0081572746609652,0.2948701000403196,0.696972625298715,0.1258365436573775,0.8270722979171579,0.0470911584254646,6.0,7.0,6.0,7.0,13,65,1628.090366601944
70,0.3128839930332699,0.4500281650267376,0.6549522358144216,0.5550629408426947,30.87827156388096,17.40580426826004,2.570882005734366,1.0525228687478976,70,-7.20556477741904,60.0,,,9.180905866902322,56.307462273165584,193.28810503240675,15110,0.0127920651907615,0.0082716005914407,0.2333131489382907,0.7584152504702685,0.1431682322067183,0.8554000854712146,0.0014316823220671,6.0,7.0,6.0,7.0,13,65,1628.090366601944
80,0.1377388959747367,0.5647398379371578,0.6549522358144216,0.2443517673338879,34.87534510476387,19.658918713300075,1.956926406169084,1.1323071323741916,80,-10.884434648390082,70.0,,,10.278171202167869,82.19221811788157,271.8186794430949,19767,0.0137511346913084,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.3116690718057699,0.6852142374761725,0.0031166907180576,6.0,7.0,6.0,7.0,13,65,1628.090366601944
90,0.1265837206373811,0.5720459449652607,0.6549522358144216,0.2245622460856401,37.21991517186152,20.980531796360665,1.79715948911154,1.0834254436597637,90,-3.489703304472219,80.0,,,10.367398098576814,82.64849127922207,351.0367780569941,24133,0.0145459237582146,0.1490856248961403,0.436756767771003,0.4141576073328565,0.1422993240752136,0.8562776826840343,0.0014229932407521,6.0,7.0,6.0,7.0,13,65,1628.090366601944
100,0.1246179076688266,0.5733334585642085,0.6549522358144216,0.2210748515503865,39.448100660041646,22.236539937891703,1.6945675503342374,1.0450907849187732,100,-3.489703304472219,90.0,,,10.826740255113693,74.93881791410968,422.5981623586267,28311,0.0149269952442028,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.3037576250548712,0.6932047986945802,0.0030375762505487,6.0,7.0,6.0,7.0,13,65,1628.090366601944
110,0.1218349600840851,0.5751561563069892,0.6549522358144216,0.2161378426109952,41.63416413084855,23.46880427665626,1.2735222551109064,0.9879812817285708,110,-3.489703304472219,100.0,,,10.815987208392473,31.68859406001866,451.875673931092,30625,0.0147551240467295,0.0153961337259738,0.2155552269031316,0.7690486393708946,0.1472403910865843,0.85128720500255,0.0014724039108658,6.0,7.0,6.0,7.0,13,65,1628.090366601944
120,0.1211782474010032,0.5755862717470615,0.6549522358144216,0.2149728201704852,43.78971744475596,24.6838703140817,1.2354308415425996,0.9631537525793992,120,-3.489703304472219,110.0,,,11.699130913242698,108.29383757011963,556.1390512716025,35968,0.0154620510251224,0.0153618152767549,0.2216520313539176,0.7629861533693273,0.1445871633472041,0.8539669650193238,0.001445871633472,6.0,7.0,6.0,7.0,13,65,1628.090366601944
130,0.1140107764307563,0.5802806228841596,0.6549522358144216,0.2022575723350779,45.87586940728377,25.8598154332405,1.2000764272164843,1.0590655344761262,130,-3.489703304472219,120.0,,,10.785027202218773,106.25342775136232,658.3467922112904,41342,0.0159244059845022,0.0152484963278341,0.197135676877568,0.7876158267945977,0.1637589110203935,0.8346034998694025,0.0016375891102039,6.0,7.0,6.0,7.0,13,65,1628.090366601944
140,0.1133654874150407,0.580703256367749,0.6549522358144216,0.2011128157264569,47.89272134759145,26.99669675246949,0.94674348399513,0.9553502933647656,140,-3.489703304472219,130.0,,,11.175468215253204,84.66431765723974,739.0783752636053,46615,0.0158549474474655,0.0152126913217071,0.2050211576966049,0.7797661509816879,0.1737588691880109,0.824503542120109,0.0017375886918801,6.0,7.0,6.0,7.0,13,65,1628.090366601944
150,0.1108138818286794,0.5823744361514529,0.6549522358144216,0.1965862124735837,49.88121648859165,28.11759359868809,0.8436885898139517,0.9114249435246676,150,-3.489703304472219,140.0,,,12.78187954472378,108.9529383732006,843.9369255825877,51969,0.0162392373450054,0.0083082354765975,0.2387228727281944,0.7529688917952081,0.1743867162736541,0.8238694165636093,0.0017438671627365,6.0,7.0,6.0,7.0,13,65,1628.090366601944
160,0.1020973427508897,0.588083352909015,0.6549522358144216,0.1811228844599523,51.76976197325933,29.182149721585937,0.8074406103650985,0.9017972974841132,160,-3.489703304472219,150.0,,,14.29281546920538,119.10245691379532,958.991964945104,57297,0.0167372107605128,0.0082935654995031,0.2396545480089582,0.7520518864915385,0.1771459746979907,0.8210825655550295,0.0017714597469799,6.0,7.0,6.0,7.0,13,65,1628.090366601944
170,0.1002970915348719,0.5892624314679735,0.6549522358144216,0.1779292000386715,53.56502239575245,30.194121893014746,0.8235480665413699,1.0101740059126878,170,-3.489703304472219,160.0,,,12.228700558189304,76.13498685928062,1031.5850548432209,61778,0.0166982591673932,0.0154190223525678,0.2401159128954206,0.7444650647520116,0.1587132367913768,0.8396996308407094,0.0015871323679137,6.0,7.0,6.0,7.0,13,65,1628.090366601944
180,0.0984688335353799,0.5904598531323865,0.6549522358144216,0.1746858309804488,55.32809755084805,31.18795151836601,0.794417482929278,0.9793762093021272,180,-3.489703304472219,170.0,,,12.972755176015198,127.52198957419024,1154.0082812616602,67191,0.017175042509587,0.0151516162674138,0.2290998440086878,0.7557485397238982,0.1655779864549779,0.8327662336804723,0.0016557798645497,6.0,7.0,6.0,7.0,13,65,1628.090366601944
190,0.0981475996303705,0.5906702459966917,0.6549522358144216,0.1741159551159654,57.07210648133013,32.17103368419476,0.6637678248212155,0.997811811481079,190,-3.489703304472219,180.0,,,13.307736890856177,99.47009429195896,1249.3742159428075,72411,0.0172539284907377,0.0152483242596162,0.2354249909096597,0.7493266848307241,0.1675388278396067,0.8307857838819972,0.001675388278396,6.0,7.0,6.0,7.0,13,65,1628.090366601944
200,0.0981475996303705,0.5906702459966917,0.6549522358144216,0.1741159551159654,58.81326603248978,33.15250968049847,0.6637678248212155,0.997811811481079,200,-3.489703304472219,190.0,,,15.471875590272248,112.67378396634012,1358.2522580800578,77145,0.0176064846468346,0.0156128540377656,0.2095634695514218,0.7748236764108125,0.207630998474985,0.7902926915402652,0.0020763099847498,6.0,7.0,6.0,7.0,13,65,1628.090366601944
30,0.6412353940138333,0.2349736808217198,0.6549522358144216,1.0,0.0,0.0,4.344013903246583,0.8900787163535054,30,-3.380213155774895,,,,,,0.0,0,,,,,,,,,,,,14,66,1574.5349888801577
40,0.5231626297547836,0.3123057017619737,0.6549522358144216,0.8158667388586124,9.079333694293062,5.821990118843084,3.4421028845484702,0.7284354548605453,40,-3.380213155774895,30.0,,,8.785788517910987,70.94374687410891,66.50321359047666,5192,0.0128087853602612,0.0152900126375594,0.2028968993654395,0.781813087997001,0.13792983309776,0.2895337746686232,0.5725363922336167,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
50,0.5196712362052965,0.3145923977733182,0.6549522358144216,0.8104219465372894,17.21077712127257,11.036159448643485,3.3320283793078764,0.9142335467415132,50,-3.380213155774895,40.0,,,9.057732130866498,56.53184298472479,119.1705587655306,10359,0.0115040601183058,0.2498601427907864,0.4327366069781908,0.3174032502310226,0.0082794610345344,0.2325229085813633,0.7591976303841022,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
60,0.5006112865359565,0.3270757544237628,0.6549522358144216,0.780698151114779,25.166377609532912,16.13757206234975,3.390694264290944,0.9087405125498436,60,-7.6591804952650495,50.0,,,8.675013751257211,29.212485308758914,145.94903729809448,12960,0.0112614997915196,0.1906562780279287,0.1604103733266998,0.6489333486453713,0.0087864050079035,0.8074604681045674,0.183753126887529,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
70,0.344888518333267,0.4290667296253252,0.6549522358144216,0.5378500961626999,31.759118845920305,20.36507108669587,2.8258733179695725,1.0298968432338498,70,-11.12722424020789,60.0,,,8.885807127226144,76.83450579084456,219.69174948101863,17022,0.0129063417624849,0.0152432840134244,0.211514075493774,0.7732426404928017,0.1665987507473629,0.8317352617451634,0.0016659875074736,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
80,0.2785517063893043,0.4725141729248244,0.6549522358144216,0.4343985204024704,36.62036192874616,23.48227221030873,2.3552517204723165,0.9695764892950977,80,-11.12722424020789,70.0,,,9.212785855866969,96.67100468883292,312.37769554322585,22442,0.0139193340853411,0.0085927578348111,0.5205684537520098,0.470838788413179,0.1542828500825329,0.8441743214166418,0.0015428285008253,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
90,0.2501793584677698,0.4910967056313381,0.6549522358144216,0.3901521357106696,40.74311520931185,26.125927534594094,1.707236249464507,0.9626700258382092,90,-11.12722424020789,80.0,,,9.40686649736017,44.60046591609717,354.65471810428426,24978,0.0141986835657091,0.0082254882346386,0.238795176835034,0.7529793349303273,0.1493912757965534,0.8491148114454811,0.0014939127579655,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
100,0.2445307974931904,0.494796243270773,0.6549522358144216,0.3813432629826344,44.60059220277837,28.5994783143989,1.5595658836151682,0.8898935502080059,100,-11.12722424020789,90.0,,,9.678972722031176,123.5258018267341,474.1787844882346,30645,0.0154732838795312,0.0082522197720364,0.2391835277466279,0.7525642524813357,0.1338474635026256,0.8648140618623481,0.0013384746350262,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
110,0.1944800084662029,0.5275771194482743,0.6549522358144216,0.3032895724124789,48.02375637975394,30.79453234419587,1.4082923364413864,0.9034387324025778,110,-11.12722424020789,100.0,,,11.668968501966448,94.80208279006185,565.0016293572262,35921,0.0157290061344958,0.008254689586797,0.2318450296593953,0.7599002807538077,0.1979667685458428,0.8000535637686987,0.0019796676854584,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
120,0.1924059089326998,0.5289355555750439,0.6549522358144216,0.300055035528106,51.04047941945687,32.72896193119038,1.401652279400912,0.8903247309009957,120,-11.12722424020789,110.0,,,12.269113898742944,79.40998310502619,640.8982410142198,40289,0.0159075241632758,0.0082529001167097,0.2477192476940341,0.744027852189256,0.185713630236227,0.8124292334614107,0.0018571363023622,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
130,0.1871129143194503,0.5324022142311453,0.6549522358144216,0.2918006648825342,53.99975792151007,34.62655604745113,1.234956182697723,0.8659172619290264,130,-11.12722424020789,120.0,,,12.238636916037647,82.26441342383623,720.672844843939,43173,0.0166926747004826,0.0082774259091382,0.2308863448025743,0.7608362292882874,0.1796243114800431,0.8185794454051565,0.0017962431148004,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
140,0.139485259208164,0.5635960534328804,0.6549522358144216,0.2175258267249592,56.54639037954753,36.2595469150892,1.1462087620542976,0.9071446807760376,140,-11.12722424020789,130.0,,,12.501741853076965,62.780807317234576,779.5281863305718,48201,0.0161724484207915,0.0083061937051939,0.2368218635212164,0.7548719427735897,0.1905454854438186,0.8075490597017432,0.0019054548544381,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
150,0.1392651002576341,0.5637402470297646,0.6549522358144216,0.2171824911065807,58.71993196870523,37.65329871241819,1.0704089700973676,0.8763458204600605,150,-11.12722424020789,140.0,,,12.963636672124268,41.12888604961336,818.324890918564,50629,0.0161631652001533,0.0083103799145806,0.2351396405198767,0.7565499795655426,0.1818020528353036,0.8163799266363433,0.001818020528353,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
160,0.1290229477760408,0.5704483676971364,0.6549522358144216,0.2012099596817598,60.81189422264693,38.994738952586566,1.0173954940788528,1.11073140372427,160,-11.12722424020789,150.0,,,11.998551648110151,95.83357375580816,910.1236374857835,55830,0.0163016951009454,0.0151963173999151,0.2187396991436208,0.7660639834564639,0.1755124123585811,0.822732463517833,0.0017551241235858,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
170,0.1289056257602469,0.5705252080136908,0.6549522358144216,0.2010269972051263,62.82307900708137,40.284381820268,0.9893721968506084,1.147419366435628,170,-11.12722424020789,160.0,,,12.184061171021312,61.05527464626357,967.8516048444436,60057,0.0161155503079481,0.008266424256493,0.2374995488444605,0.7542340268990464,0.1615517793912637,0.8368327028148237,0.0016155177939126,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
180,0.1285411778941784,0.5707639039584101,0.6549522358144216,0.2004586445073951,64.83050721564398,41.57161583854013,1.0660709420660377,1.165053170664448,180,-11.12722424020789,170.0,,,13.6841664519161,63.091856559272856,1027.6798949325455,64091,0.016034699020651,0.0153973316072347,0.2295417786770978,0.7550608897156675,0.1526700498733174,0.8458032496279494,0.0015267004987331,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
190,0.1160990807353406,0.5789128833108113,0.6549522358144216,0.1810553219912187,66.73807704813704,42.79481713168773,1.1223787776095415,1.1156464072375356,190,-3.482849974437949,180.0,,,13.305325655732304,189.55894857505336,1213.2097478420474,69941,0.0173461881849279,0.0155318075659015,0.2165886744336217,0.7678795180004768,0.1654879108833764,0.8328572100077899,0.0016548791088337,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
200,0.1150492231924921,0.5796004898557865,0.6549522358144216,0.1794180799539742,68.54044405786301,43.950558651326894,1.0547958068114436,1.0811015549193987,200,-3.482849974437949,190.0,,,15.750942153856158,99.72034454764798,1308.88156987587,75122,0.0174234121811968,0.0153879089762256,0.204630934176444,0.7799811568473303,0.1610841641325312,0.8373049942261435,0.0016108416413253,6.0,7.0,6.0,7.0,14,66,1574.5349888801577
30,0.5628224905414146,0.2863303872676809,0.6549522358144216,1.0,0.0,0.0,3.107102190398938,0.6935492710852856,30,-3.4273373120851334,,,,,,0.0,0,,,,,,,,,,,,15,67,1814.107907295227
40,0.5527755193137492,0.2929106735364035,0.6549522358144216,0.9821489521180992,9.910744760590497,5.57799004927582,2.977144050213836,0.7489238701724585,40,-3.4273373120851334,30.0,,,8.843926136847585,70.3064014269039,66.36466326285154,5179,0.0128141848354608,0.1649837570819294,0.4341368711288275,0.4008793717892431,0.201124996880566,0.713871223981792,0.0850037791376419,6.0,7.0,6.0,7.0,15,67,1814.107907295227
50,0.5395045790049757,0.3016025055629945,0.6549522358144216,0.9585696877287048,19.61433795982452,11.039390540869444,2.715134138851161,0.8034755157040967,50,-3.4273373120851334,40.0,,,11.63131498079747,45.447573110926896,109.00322623178364,8605,0.0126674289636006,0.2071389274285125,0.7907896832972023,0.0020713892742851,0.1323620974713168,0.7160048640326587,0.1516330384960244,6.0,7.0,6.0,7.0,15,67,1814.107907295227
60,0.5204656293010221,0.3140721082391572,0.6549522358144216,0.924742059970548,29.03089669832078,16.339241582399435,2.834416523066692,0.8050495574809579,60,-6.999717416151781,50.0,,,10.502625114284456,53.97361149871722,160.19649728760123,11831,0.0135404021035923,0.0126186972612096,0.6439664788169525,0.343414823921838,0.1541609411999795,0.8442974493880208,0.0015416094119997,6.0,7.0,6.0,7.0,15,67,1814.107907295227
70,0.4250214556294927,0.3765834831807854,0.6549522358144216,0.7551607527635181,37.43041076199111,21.066677007052007,2.1639943698601654,0.9265781142708346,70,-7.48776331083097,60.0,,,10.46429497934878,69.17687869491056,225.51897764438763,17047,0.0132292472367212,0.0085214788365567,0.519102994773448,0.4723755263899953,0.1588534136749365,0.8395580521883141,0.0015885341367493,6.0,7.0,6.0,7.0,15,67,1814.107907295227
80,0.2240879955436109,0.5081853021139615,0.6549522358144216,0.3981503925474735,43.19696648854607,24.312224262917525,1.6344788180692171,1.1569701585002357,80,-10.820789858450228,70.0,,,10.449611479882153,73.26011236617342,295.32105229841545,21520,0.0137230972257628,0.0125514628183138,0.6787624160724929,0.3086861211091932,0.1394341004607035,0.8591715585346895,0.001394341004607,6.0,7.0,6.0,7.0,15,67,1814.107907295227
90,0.1988188569751047,0.5247353809165091,0.6549522358144216,0.3532532198275308,46.95398455042109,26.426758525511104,1.1825358320180026,0.979047460936584,90,-10.820789858450228,80.0,,,10.744806814938784,79.88740758318454,371.4252947405912,26476,0.0140287541449082,0.0080565005584874,0.3086696143818611,0.6832738850596514,0.142727138609112,0.8558455900047969,0.0014272713860911,6.0,7.0,6.0,7.0,15,67,1814.107907295227
100,0.1861757990165825,0.5330159799939745,0.6549522358144216,0.3307895511380296,50.37419840524889,28.35173180546954,1.1109572913118493,0.932084677255276,100,-10.820789858450228,90.0,,,10.93444780819118,87.382964536082,454.8010522853583,31721,0.0143375382959351,0.0127314995098604,0.6579105013929022,0.3293579990972373,0.1502314498211373,0.8482662356806513,0.0015023144982113,6.0,7.0,6.0,7.0,15,67,1814.107907295227
110,0.1847681041906907,0.5339379528675368,0.6549522358144216,0.3282884165004681,53.66958824344138,30.206451321505902,1.122517764311591,0.9489857918846732,110,-10.820789858450228,100.0,,,10.99633532902226,80.21917494107038,531.0401233839802,36909,0.0143878220321325,0.0069313504094537,0.5616820711827102,0.431386578407836,0.1588516417728115,0.8395598418094604,0.0015885164177281,6.0,7.0,6.0,7.0,15,67,1814.107907295227
120,0.1791022461819293,0.5376488192381821,0.6549522358144216,0.3182215515404146,56.9021380836458,32.025803073369005,1.094390486388814,0.9965539788941724,120,-10.820789858450228,110.0,,,11.072757084388286,114.39155798917636,641.3691290584393,42349,0.0151448470815943,0.1412578081651651,0.7875113842874968,0.071230807547338,0.1241878090147977,0.8745703128950543,0.0012418780901479,6.0,7.0,6.0,7.0,15,67,1814.107907295227
130,0.1791022461819293,0.5376488192381821,0.6549522358144216,0.3182215515404146,60.08435359904994,33.8168255351883,1.094390486388814,0.9965539788941724,130,-10.820789858450228,120.0,,,11.240697495173665,84.48153169732541,721.894159452524,47461,0.0152102602021138,0.0130002434555379,0.6475523144173897,0.3394474421270723,0.164606650693286,0.8337472827997812,0.0016460665069328,6.0,7.0,6.0,7.0,15,67,1814.107907295227
140,0.1786416758081357,0.5379504708342481,0.6549522358144216,0.3174032289226555,63.26247750136529,35.60554514513863,0.9661744436756756,0.9469376115340196,140,-10.820789858450228,130.0,,,13.787902981974185,157.2354804147035,875.0841987687163,53277,0.0164251778209868,0.2227527166554817,0.7750197561779635,0.0022275271665548,0.1407567738439656,0.8578356584175948,0.0014075677384396,6.0,7.0,6.0,7.0,15,67,1814.107907295227
150,0.1761844310639414,0.5395598487734014,0.6549522358144216,0.3130372968828208,66.41468013039267,37.379675679499016,0.9434209474127432,0.9080188839555088,150,-10.820789858450228,140.0,,,12.508993254974484,130.91622056486085,1001.8911736588924,58764,0.0170494039489975,0.3002760432906396,0.6533995243706019,0.0463244323387584,0.1729251639555679,0.8253455844048764,0.0017292516395556,6.0,7.0,6.0,7.0,15,67,1814.107907295227
160,0.1758133982320492,0.5398028575562097,0.6549522358144216,0.3123780609103292,69.54175691935842,39.13966482597897,0.942549150417354,0.8919002259075421,160,-10.820789858450228,150.0,,,12.885583541821688,131.121726853773,1129.079906581901,63948,0.0176562192184572,0.0090071492066237,0.8277365714745222,0.163256279318854,0.1662671608240438,0.8320701675677157,0.0016626716082404,6.0,7.0,6.0,7.0,15,67,1814.107907295227
170,0.1758133982320492,0.5398028575562097,0.6549522358144216,0.3123780609103292,72.66553752846171,40.89779880829946,0.942549150417354,0.8919002259075421,170,-10.820789858450228,160.0,,,13.276965292170644,105.8768600919284,1231.667190539185,68040,0.018102104505279,0.008711101644986,0.8173401640153997,0.1739487343396143,0.1740839434812762,0.8241752170839111,0.0017408394348127,6.0,7.0,6.0,7.0,15,67,1814.107907295227
180,0.1758133982320492,0.5398028575562097,0.6549522358144216,0.3123780609103292,75.789318137565,42.65593279061996,0.942549150417354,0.8919002259075421,180,-10.820789858450228,170.0,,,13.973236279096454,123.1158274631016,1350.6866466966458,73422,0.0183962115809518,0.0086949965946451,0.8210946472365289,0.1702103561688258,0.1629993755615614,0.835370630682823,0.0016299937556156,6.0,7.0,6.0,7.0,15,67,1814.107907295227
190,0.1648819555240054,0.5469624303985202,0.6549522358144216,0.2929555202483025,78.81598604335817,44.35940955940024,0.934265752911238,0.7846624251357451,190,-11.09680823673698,180.0,,,13.972320201806724,103.56422147992998,1450.2795005915686,78576,0.0184570288713038,0.008676517908749,0.8170585639965807,0.1742649180946702,0.1817911782554632,0.8163909099619822,0.0018179117825546,6.0,7.0,6.0,7.0,15,67,1814.107907295227
200,0.1158062779740616,0.5791046551339636,0.6549522358144216,0.2057598619818127,81.30956295450875,45.76285072689057,0.8833225328267414,0.8044916922907231,200,-11.09680823673698,190.0,,,13.875636839773506,92.22083049593492,1538.5855813701637,83628,0.0183979717483398,0.3119265067912752,0.6849542281408121,0.0031192650679127,0.17989745823046,0.8183035671872354,0.0017989745823046,6.0,7.0,6.0,7.0,15,67,1814.107907295227
30,0.6135957839618608,0.253076305222298,0.6549522358144216,1.0,0.0,0.0,3.760254974413375,0.8325031518046503,30,-3.455456425906021,,,,,,0.0,0,,,,,,,,,,,,16,68,1789.9689271450045
40,0.5448977650604296,0.2980702262978117,0.6549522358144216,0.8880402690222833,9.440201345111417,5.792467745111452,3.425538120518261,0.9372490164313078,40,-3.455456425906021,30.0,,,8.20499801216647,73.82374734804034,69.86881900858134,5325,0.0131209049781373,0.2010592703609753,0.7969301369354148,0.0020105927036097,0.2769481622449653,0.7065288121986103,0.0165230255564244,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
50,0.536140159556889,0.3038060396027364,0.6549522358144216,0.8737676717645338,18.2492410490455,11.197657368198044,2.398168018740003,0.8560355521001468,50,-3.455456425906021,40.0,,,8.944549257867038,38.69264932908118,105.78616455150768,8561,0.0123567532474603,0.0082057378432488,0.2879479152050878,0.7038463469516633,0.0087868998480206,0.8091089671953609,0.1821041329566184,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
60,0.4986315904610796,0.3283723607942365,0.6549522358144216,0.8126385537422027,26.681272176579185,16.371516118287886,2.2677811167247817,0.9073553014236068,60,-3.455456425906021,50.0,,,9.06295256409794,81.44719852413982,183.1446595643647,13882,0.0131929591963956,0.0068896614370301,0.5592558600736061,0.4338544784893639,0.0087387750737675,0.8066917745412724,0.18456945038496,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
70,0.3594610876490748,0.4195223927703763,0.6549522358144216,0.5858271797894522,33.673600844237455,20.66197950883866,1.9097005733490733,0.905723841570196,70,-3.455456425906021,60.0,,,9.097976874094456,99.74140975205228,278.87777295382693,19413,0.0143655165586888,0.0057652350498567,0.5479674270699578,0.4462673378801855,0.0087509658417976,0.8063171551155903,0.184931879042612,6.0,7.0,6.0,7.0,16,68,1789.9689271450045
