problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,Hierarchical,10,6,300,test,f0,0.3372646629472784,0.1790801445675496,0.1866239189915935,0.9679303018216656,4500
mdgnc_edge_failures,Hierarchical,10,6,300,test,f1,1.8663463677938164,0.1488253652411091,1.290170484709895,0.9778510106608505,4500
mdgnc_edge_failures,Hierarchical,10,7,25,train,f0,5.587371747072883e-13,3.219687069989336e-13,2.353495176521392e-13,1.0,25
mdgnc_edge_failures,Hierarchical,10,7,25,train,f1,8.234476055357574e-13,7.570674507881388e-14,5.422862159321084e-13,1.0,25
mdgnc_edge_failures,Hierarchical,10,7,25,test,f0,1.895831596081212,1.0155342825307143,1.2736943016255804,-0.0313098789951724,4500
mdgnc_edge_failures,Hierarchical,10,7,25,test,f1,9.766900482666578,0.7741639446762765,7.554699528089889,0.400670186763267,4500
mdgnc_edge_failures,Hierarchical,10,7,50,train,f0,2.029925670167181e-12,8.914886321854785e-13,1.1300738123054545e-12,1.0,50
mdgnc_edge_failures,Hierarchical,10,7,50,train,f1,4.870562054404041e-12,3.712880083537391e-13,3.6973801798012574e-12,1.0,50
mdgnc_edge_failures,Hierarchical,10,7,50,test,f0,0.3190677988125969,0.1709140668483323,0.2078333040147852,0.9707883817533638,4500
mdgnc_edge_failures,Hierarchical,10,7,50,test,f1,3.3780648670016804,0.2677590528798305,2.668975780079968,0.9283050896008962,4500
mdgnc_edge_failures,Hierarchical,10,7,75,train,f0,8.121990039785503e-13,3.933853542352802e-13,4.970779343693722e-13,1.0,75
mdgnc_edge_failures,Hierarchical,10,7,75,train,f1,1.3007794296189589e-12,1.0736448793191105e-13,9.980283266486368e-13,1.0,75
mdgnc_edge_failures,Hierarchical,10,7,75,test,f0,0.4865890208037396,0.2606496448053082,0.2535580149338547,0.9320617626628668,4500
mdgnc_edge_failures,Hierarchical,10,7,75,test,f1,5.971640313042954,0.4733363086004353,4.486505538999283,0.7759527389605134,4500
mdgnc_edge_failures,Hierarchical,10,7,100,train,f0,8.314249762252653e-13,3.93004020304619e-13,4.428635236308765e-13,1.0,100
mdgnc_edge_failures,Hierarchical,10,7,100,train,f1,5.592507371765636e-13,4.514329871140848e-14,4.169109502072388e-13,1.0,100
mdgnc_edge_failures,Hierarchical,10,7,100,test,f0,0.6877329614441768,0.3683958010915107,0.3291533611996091,0.8642845337381441,4500
mdgnc_edge_failures,Hierarchical,10,7,100,test,f1,4.762475729473612,0.3774930443591152,3.7789320761590224,0.8574990014604871,4500
mdgnc_edge_failures,Hierarchical,10,7,125,train,f0,1.3188570176692524e-12,6.611308972013188e-13,9.00470809028775e-13,1.0,125
mdgnc_edge_failures,Hierarchical,10,7,125,train,f1,5.727551847288284e-13,5.336707917629262e-14,4.261266894900473e-13,1.0,125
mdgnc_edge_failures,Hierarchical,10,7,125,test,f0,0.3641600806335495,0.1950685108197114,0.1915355360176245,0.96194827608658,4500
mdgnc_edge_failures,Hierarchical,10,7,125,test,f1,5.485770704678816,0.4348243228095446,4.159389248658411,0.810927808293221,4500
mdgnc_edge_failures,Hierarchical,10,7,150,train,f0,3.083031973995836e-13,1.4930872122758437e-13,2.0076088939428402e-13,1.0,150
mdgnc_edge_failures,Hierarchical,10,7,150,train,f1,1.1737301799034265e-12,1.0408698661687198e-13,8.858336286721169e-13,1.0,150
mdgnc_edge_failures,Hierarchical,10,7,150,test,f0,0.2486329390841039,0.1331844420824084,0.1478999556333395,0.9822619043871976,4500
mdgnc_edge_failures,Hierarchical,10,7,150,test,f1,3.772271862360958,0.2990054900773763,2.9900057349234386,0.910595716903588,4500
mdgnc_edge_failures,Hierarchical,10,7,175,train,f0,1.64474665754622e-13,8.352661344181496e-14,9.663888736862907e-14,1.0,175
mdgnc_edge_failures,Hierarchical,10,7,175,train,f1,1.679586413628528e-12,1.499358483642647e-13,7.732938099382279e-13,1.0,175
mdgnc_edge_failures,Hierarchical,10,7,175,test,f0,0.3150613406459388,0.1687679397196482,0.194044521462862,0.9715173825227852,4500
mdgnc_edge_failures,Hierarchical,10,7,175,test,f1,3.950251325528738,0.3131128605294315,3.085765244571131,0.9019603365710768,4500
mdgnc_edge_failures,Hierarchical,10,7,200,train,f0,2.5964111175161776e-13,1.2594055392293852e-13,1.813793559790611e-13,1.0,200
mdgnc_edge_failures,Hierarchical,10,7,200,train,f1,5.417132919037641e-13,4.698711108705795e-14,4.013323007256986e-13,1.0,200
mdgnc_edge_failures,Hierarchical,10,7,200,test,f0,0.27361134490501,0.146564547934916,0.1588242047644346,0.9785188332886338,4500
mdgnc_edge_failures,Hierarchical,10,7,200,test,f1,4.501541931529655,0.3568103785866772,3.5471422327105637,0.872686353732832,4500
mdgnc_edge_failures,Hierarchical,10,7,225,train,f0,1.159508520205026e-12,6.017454553514635e-13,6.431615733820056e-13,1.0,225
mdgnc_edge_failures,Hierarchical,10,7,225,train,f1,3.93876241390719e-13,3.61559673664223e-14,2.4516882351437946e-13,1.0,225
mdgnc_edge_failures,Hierarchical,10,7,225,test,f0,0.4858683357376371,0.2602635976516223,0.2478447367891667,0.9322628597374344,4500
mdgnc_edge_failures,Hierarchical,10,7,225,test,f1,5.043671592315117,0.3997817631589401,3.928842536465128,0.8401745418455292,4500
mdgnc_edge_failures,Hierarchical,10,7,250,train,f0,2.0336776455338842e-13,9.949863101186124e-14,1.3184653369080481e-13,1.0,250
mdgnc_edge_failures,Hierarchical,10,7,250,train,f1,2.513569743296241e-11,2.212604192790251e-12,1.7828881482273573e-11,1.0,250
mdgnc_edge_failures,Hierarchical,10,7,250,test,f0,0.2286199744827673,0.1224641588622419,0.146359369740423,0.9850025297941636,4500
mdgnc_edge_failures,Hierarchical,10,7,250,test,f1,1.0795507766889691,0.0855695508767682,0.7683028843383278,0.9926778519627482,4500
mdgnc_edge_failures,Hierarchical,10,7,275,train,f0,2.8554674372279575e-13,1.464253078550655e-13,1.948857237204555e-13,1.0,275
mdgnc_edge_failures,Hierarchical,10,7,275,train,f1,5.674370086924129e-12,5.024542722743333e-13,3.750657966024433e-12,1.0,275
mdgnc_edge_failures,Hierarchical,10,7,275,test,f0,0.64687205328854,0.3465079640425018,0.2379609649571849,0.8799322308551203,4500
mdgnc_edge_failures,Hierarchical,10,7,275,test,f1,4.294300035542528,0.3403835496265258,3.154957270421275,0.8841390391436464,4500
mdgnc_edge_failures,Hierarchical,10,7,300,train,f0,8.965544448738522e-13,4.32223874546851e-13,5.217086022450227e-13,1.0,300
